Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
3.213915500E1,-1.219999939E-1,-7.563999653E0,-4.513999939E1,4.576951518E1
3.214915500E1,-1.097999960E-1,-7.295599937E0,-4.506679916E1,4.565363317E1
3.215915500E1,-1.464000046E-1,-7.075999737E0,-4.511560059E1,4.566736933E1
3.216915500E1,-1.951999962E-1,-6.844199657E0,-4.499359894E1,4.551159322E1
3.217915500E1,-2.317999899E-1,-6.685599804E0,-4.492039871E1,4.541578136E1
3.218915500E1,-2.805999815E-1,-6.502599716E0,-4.488380051E1,4.535325884E1
3.219915500E1,-3.172000051E-1,-6.258599758E0,-4.489599991E1,4.533124193E1
3.220915500E1,-3.781999946E-1,-6.099999905E0,-4.488380051E1,4.529799755E1
3.221915500E1,-3.903999925E-1,-5.819399834E0,-4.490819931E1,4.528536399E1
3.222915500E1,-4.757999778E-1,-5.587599754E0,-4.487159729E1,4.522065789E1
3.223915500E1,-4.757999778E-1,-5.368000031E0,-4.483499908E1,4.515771200E1
3.224915500E1,-4.513999820E-1,-5.148399830E0,-4.485939789E1,4.515612208E1
3.225915500E1,-3.294000030E-1,-4.892199993E0,-4.487159729E1,4.513870145E1
3.226915500E1,-2.683999836E-1,-4.611599922E0,-4.490819931E1,4.514515763E1
3.227915500E1,-1.219999939E-1,-4.440799713E0,-4.498139954E1,4.520024215E1
3.228915500E1,-4.879999906E-2,-4.184599876E0,-4.500579834E1,4.519994626E1
3.229915500E1,2.439999953E-2,-3.989399910E0,-4.503020096E1,4.520658033E1
3.230915500E1,1.586000025E-1,-3.781999826E0,-4.507899857E1,4.523764791E1
3.231915500E1,3.050000072E-1,-3.562399864E0,-4.510339737E1,4.524489112E1
3.232915500E1,3.294000030E-1,-3.355000019E0,-4.515219879E1,4.527787081E1
3.233915500E1,4.513999820E-1,-3.184200048E0,-4.522539902E1,4.533960309E1
3.234915500E1,6.344000101E-1,-3.049999952E0,-4.517659760E1,4.528388161E1
3.235915500E1,7.807999849E-1,-2.854799986E0,-4.518880081E1,4.528561858E1
3.236915500E1,9.515999556E-1,-2.671799898E0,-4.524979782E1,4.533859570E1
3.237915500E1,1.146799922E0,-2.549799919E0,-4.527420044E1,4.536044373E1
3.238915500E1,1.378600001E0,-2.403399944E0,-4.524979782E1,4.533454612E1
3.239915500E1,1.561599970E0,-2.281399965E0,-4.523759842E1,4.532200008E1
3.240915500E1,1.854399920E0,-2.147199869E0,-4.521319962E1,4.530212673E1
3.241915500E1,2.049599886E0,-2.086199999E0,-4.511560059E1,4.521029204E1
3.242915500E1,2.159399986E0,-1.866599917E0,-4.516439819E1,4.525450329E1
3.243915500E1,2.281399965E0,-1.781199932E0,-4.513999939E1,4.523269839E1
3.244915500E1,2.452199936E0,-1.695799947E0,-4.507899857E1,4.517748481E1
3.245915500E1,2.537600040E0,-1.549399972E0,-4.512779999E1,4.522563859E1
3.246915500E1,2.598599911E0,-1.378600001E0,-4.515219879E1,4.524792056E1
3.247915500E1,2.696199894E0,-1.158999920E0,-4.501799774E1,4.511355556E1
3.248915500E1,2.744999886E0,-9.393999577E-1,-4.505459976E1,4.514791752E1
3.249915500E1,2.720599890E0,-6.588000059E-1,-4.511560059E1,4.520235721E1
3.250915500E1,2.732800007E0,-4.391999841E-1,-4.511560059E1,4.520042598E1
3.251915500E1,2.696199894E0,-1.341999918E-1,-4.513999939E1,4.522064847E1
3.252915500E1,2.598599911E0,1.829999983E-1,-4.517659760E1,4.525164285E1
3.253915500E1,2.537600040E0,4.757999778E-1,-4.505459976E1,4.512851382E1
3.254915500E1,2.440000057E0,6.953999996E-1,-4.507899857E1,4.515034101E1
3.255915500E1,2.281399965E0,9.515999556E-1,-4.527420044E1,4.534163157E1
3.256915500E1,2.147199869E0,1.220000029E0,-4.520100021E1,4.526841380E1
3.257915500E1,2.061800003E0,1.451799989E0,-4.520100021E1,4.527128409E1
3.258915500E1,1.976400018E0,1.634799957E0,-4.507899857E1,4.515190848E1
3.259915500E1,2.013000011E0,1.927599907E0,-4.501799774E1,4.510418973E1
3.260915500E1,2.037400007E0,2.134999990E0,-4.494479752E1,4.504158132E1
3.261915500E1,2.086199999E0,2.354599953E0,-4.494479752E1,4.505475774E1
3.262915500E1,2.147199869E0,2.598599911E0,-4.487159729E1,4.499803809E1
3.263915500E1,2.244799852E0,2.805999994E0,-4.471299744E1,4.485716110E1
3.264915500E1,2.281399965E0,2.915799856E0,-4.470079803E1,4.485385178E1
3.265915500E1,2.354599953E0,3.062199831E0,-4.466419983E1,4.483092632E1
3.266915500E1,2.464400053E0,3.208600044E0,-4.473740005E1,4.491996600E1
3.267915500E1,2.500999928E0,3.233000040E0,-4.473740005E1,4.492373820E1
3.268915500E1,2.537600040E0,3.330600023E0,-4.479840088E1,4.499365546E1
3.269915500E1,2.598599911E0,3.379400015E0,-4.478619766E1,4.498862709E1
3.270915500E1,2.610800028E0,3.428200006E0,-4.482279968E1,4.502945928E1
3.271915500E1,2.684000015E0,3.452600002E0,-4.490819931E1,4.512062353E1
3.272915500E1,2.757200003E0,3.574599981E0,-4.494479752E1,4.517095019E1
3.273915500E1,2.879199982E0,3.623399973E0,-4.494479752E1,4.518244840E1
3.274915500E1,2.891399860E0,3.647799969E0,-4.494479752E1,4.518519073E1
3.275915500E1,2.915799856E0,3.696599960E0,-4.495700073E1,4.520286114E1
3.276915500E1,2.964599848E0,3.757599831E0,-4.494479752E1,4.519892955E1
3.277915500E1,2.988999844E0,3.794199944E0,-4.492039871E1,4.517933481E1
3.278915500E1,3.098799944E0,3.879599810E0,-4.479840088E1,4.507272542E1
3.279915500E1,3.135400057E0,3.867399931E0,-4.472520065E1,4.500145652E1
3.280915500E1,3.245199919E0,3.794199944E0,-4.472520065E1,4.500300933E1
3.281915500E1,3.257400036E0,3.745399952E0,-4.474959946E1,4.502405276E1
3.282915500E1,3.379400015E0,3.708799839E0,-4.476179886E1,4.504213780E1
3.283915500E1,3.452600002E0,3.611199856E0,-4.481060028E1,4.508825910E1
3.284915500E1,3.525799990E0,3.476999998E0,-4.477399826E1,4.504699451E1
3.285915500E1,3.635599852E0,3.342799902E0,-4.483499908E1,4.510619736E1
3.286915500E1,3.720999956E0,3.171999931E0,-4.495700073E1,4.522211117E1
3.287915500E1,3.818599939E0,3.037799835E0,-4.500579834E1,4.526954625E1
3.288915500E1,3.891799927E0,2.891399860E0,-4.494479752E1,4.520554306E1
3.289915500E1,4.013800144E0,2.744999886E0,-4.498139954E1,4.524347379E1
3.290915500E1,4.135799885E0,2.574199915E0,-4.498139954E1,4.524442120E1
3.291915500E1,4.306600094E0,2.488800049E0,-4.495700073E1,4.523132592E1
3.292915500E1,4.489599705E0,2.366800070E0,-4.506679916E1,4.535167731E1
3.293915500E1,4.587199688E0,2.317999840E0,-4.506679916E1,4.535892317E1
3.294915500E1,4.757999897E0,2.281399965E0,-4.501799774E1,4.532618966E1
3.295915500E1,4.916599751E0,2.232599974E0,-4.490819931E1,4.523166834E1
3.296915500E1,5.062999725E0,2.220399857E0,-4.495700073E1,4.529565163E1
3.297915500E1,5.221600056E0,2.220399857E0,-4.490819931E1,4.526523664E1
3.298915500E1,5.331399918E0,2.244799852E0,-4.489599991E1,4.526713774E1
3.299915500E1,5.441199780E0,2.232599974E0,-4.474959946E1,4.513444150E1
3.300915500E1,5.563199997E0,2.269199848E0,-4.460319901E1,4.500604208E1
3.301915500E1,5.709599972E0,2.281399965E0,-4.454219818E1,4.496456089E1
3.302915500E1,5.807199955E0,2.317999840E0,-4.449340057E1,4.493060637E1
3.303915500E1,5.953599930E0,2.378999949E0,-4.452999878E1,4.498917408E1
3.304915500E1,6.063399792E0,2.500999928E0,-4.448119736E1,4.496217005E1
3.305915500E1,6.185400009E0,2.684000015E0,-4.432259750E1,4.483252925E1
3.306915500E1,6.343999863E0,2.830399990E0,-4.423719788E1,4.477931637E1
3.307915500E1,6.526999950E0,2.964599848E0,-4.427379990E1,4.485041737E1
3.308915500E1,6.624599934E0,3.074399948E0,-4.424939728E1,4.484803696E1
3.309915500E1,6.758800030E0,3.245199919E0,-4.424939728E1,4.488008311E1
3.310915500E1,6.856400013E0,3.403800011E0,-4.421279907E1,4.487056582E1
3.311915500E1,6.917399883E0,3.550199986E0,-4.415179825E1,4.483119037E1
3.312915500E1,6.966199875E0,3.672199965E0,-4.411520004E1,4.481254142E1
3.313915500E1,6.953999996E0,3.794199944E0,-4.421279907E1,4.491687512E1
3.314915500E1,7.002799988E0,3.855199814E0,-4.421279907E1,4.492964918E1
3.315915500E1,6.966199875E0,3.952800035E0,-4.416399765E1,4.488442110E1
3.316915500E1,6.917399883E0,4.111400127E0,-4.413959885E1,4.486711734E1
3.317915500E1,6.868599892E0,4.184599876E0,-4.409079742E1,4.481837746E1
3.318915500E1,6.783199787E0,4.257800102E0,-4.405419922E1,4.477625632E1
3.319915500E1,6.661200047E0,4.404200077E0,-4.402980042E1,4.474809369E1
3.320915500E1,6.526999950E0,4.538399696E0,-4.395660019E1,4.466969331E1
3.321915500E1,6.441599846E0,4.574999809E0,-4.388339996E1,4.458898546E1
3.322915500E1,6.234200001E0,4.721399784E0,-4.393219757E1,4.462280638E1
3.323915500E1,6.075599670E0,4.806799889E0,-4.390779877E1,4.458601831E1
3.324915500E1,5.880399704E0,4.806799889E0,-4.395660019E1,4.460792672E1
3.325915500E1,5.685199738E0,4.904399872E0,-4.402980042E1,4.466540002E1
3.326915500E1,5.489999771E0,4.940999985E0,-4.404199982E1,4.465704117E1
3.327915500E1,5.380199909E0,4.904399872E0,-4.411520004E1,4.471186156E1
3.328915500E1,5.258199692E0,4.867799759E0,-4.416399765E1,4.474151123E1
3.329915500E1,5.099599838E0,4.892199993E0,-4.424939728E1,4.481014058E1
3.330915500E1,4.940999985E0,4.892199993E0,-4.429819870E1,4.484057883E1
3.331915500E1,4.880000114E0,4.916599751E0,-4.432259750E1,4.486067324E1
3.332915500E1,4.880000114E0,5.001999855E0,-4.428599930E1,4.483396188E1
3.333915500E1,4.843400002E0,5.087399960E0,-4.426160049E1,4.481550446E1
3.334915500E1,4.904399872E0,5.099599838E0,-4.428599930E1,4.484761744E1
3.335915500E1,4.916599751E0,5.184999943E0,-4.422499847E1,4.479852305E1
3.336915500E1,5.001999855E0,5.258199692E0,-4.422499847E1,4.481650540E1
3.337915500E1,5.075200081E0,5.368000031E0,-4.409079742E1,4.470538556E1
3.338915500E1,5.209399700E0,5.489999771E0,-4.394440079E1,4.459134785E1
3.339915500E1,5.233799934E0,5.611999989E0,-4.394440079E1,4.460938877E1
3.340915500E1,5.306999683E0,5.709599972E0,-4.405419922E1,4.473853201E1
3.341915500E1,5.428999901E0,5.868199825E0,-4.405419922E1,4.477367841E1
3.342915500E1,5.489999771E0,6.075599670E0,-4.405419922E1,4.480876563E1
3.343915500E1,5.599800110E0,6.295199871E0,-4.398099899E1,4.478075005E1
3.344915500E1,5.660799980E0,6.429399967E0,-4.401760101E1,4.484340575E1
3.345915500E1,5.770599842E0,6.526999950E0,-4.409079742E1,4.494329726E1
3.346915500E1,5.880399704E0,6.575799942E0,-4.417620087E1,4.504838475E1
3.347915500E1,6.014599800E0,6.648999691E0,-4.417620087E1,4.507683807E1
3.348915500E1,6.087800026E0,6.734399796E0,-4.407859802E1,4.500373599E1
3.349915500E1,6.185400009E0,6.746599674E0,-4.404199982E1,4.498303601E1
3.350915500E1,6.307399750E0,6.746599674E0,-4.404199982E1,4.499997385E1
3.351915500E1,6.368400097E0,6.758800030E0,-4.409079742E1,4.505814372E1
3.352915500E1,6.490399837E0,6.929599762E0,-4.398099899E1,4.499414312E1
3.353915500E1,6.587999821E0,7.539599895E0,-4.439579773E1,4.551081371E1
3.354915500E1,6.734399796E0,7.771399975E0,-4.427379990E1,4.545235038E1
3.355915500E1,6.844199657E0,7.990999699E0,-4.417620087E1,4.541184722E1
3.356915500E1,7.014999866E0,8.198399544E0,-4.411520004E1,4.541557941E1
3.357915500E1,7.185800076E0,8.430199623E0,-4.394440079E1,4.531902855E1
3.358915500E1,7.356599808E0,8.625399590E0,-4.384679794E1,4.528861633E1
3.359915500E1,7.576200008E0,8.771800041E0,-4.379800034E1,4.530571836E1
3.360915500E1,7.734799862E0,8.845000267E0,-4.381019974E1,4.535851364E1
3.361915500E1,7.868999958E0,8.906000137E0,-4.366379929E1,4.525224157E1
3.362915500E1,8.015399933E0,8.930399895E0,-4.362719727E1,4.524744213E1
3.363915500E1,8.137399673E0,8.954799652E0,-4.356620026E1,4.521525755E1
3.364915500E1,8.271599770E0,8.967000008E0,-4.352959824E1,4.520677355E1
3.365915500E1,8.369199753E0,8.942600250E0,-4.357839966E1,4.526688106E1
3.366915500E1,8.418000221E0,9.003600121E0,-4.361499786E1,4.532323446E1
3.367915500E1,8.466799736E0,9.003600121E0,-4.361499786E1,4.533232347E1
3.368915500E1,8.515600204E0,9.052399635E0,-4.352959824E1,4.526905465E1
3.369915500E1,8.466799736E0,9.113399506E0,-4.356620026E1,4.530733443E1
3.370915500E1,8.405799866E0,9.186599731E0,-4.351739883E1,4.526383863E1
3.371915500E1,8.466799736E0,9.271999359E0,-4.351739883E1,4.529261166E1
3.372915500E1,8.454599380E0,9.284199715E0,-4.341979980E1,4.519906670E1
3.373915500E1,8.393599510E0,9.418399811E0,-4.343199921E1,4.522717461E1
3.374915500E1,8.405799866E0,9.503799438E0,-4.328559875E1,4.510679256E1
3.375915500E1,8.356999397E0,9.662400246E0,-4.324900055E1,4.509631322E1
3.376915500E1,8.369199753E0,9.796599388E0,-4.318799973E1,4.506906017E1
3.377915500E1,8.405799866E0,9.955200195E0,-4.323679733E1,4.515732638E1
3.378915500E1,8.393599510E0,1.011380005E1,-4.330999756E1,4.526032869E1
3.379915500E1,8.356999397E0,1.023579979E1,-4.330999756E1,4.528097752E1
3.380915500E1,8.332599640E0,1.041879940E1,-4.335879898E1,4.536484373E1
3.381915500E1,8.320400238E0,1.047980022E1,-4.326119995E1,4.528340418E1
3.382915500E1,8.271599770E0,1.047980022E1,-4.337099838E1,4.537939043E1
3.383915500E1,8.222800255E0,1.052859974E1,-4.333440018E1,4.534684217E1
3.384915500E1,8.161799431E0,1.050419998E1,-4.339540100E1,4.538847888E1
3.385915500E1,8.137399673E0,1.036999989E1,-4.334659958E1,4.530653227E1
3.386915500E1,8.149600029E0,1.022359943E1,-4.329779816E1,4.522872197E1
3.387915500E1,8.137399673E0,1.002839947E1,-4.326119995E1,4.514772963E1
3.388915500E1,8.137399673E0,9.833199501E0,-4.329779816E1,4.513987606E1
3.389915500E1,8.198399544E0,9.625800133E0,-4.335879898E1,4.516475653E1
3.390915500E1,8.259399414E0,9.345199585E0,-4.326119995E1,4.502312578E1
3.391915500E1,8.344799995E0,9.015799522E0,-4.317580032E1,4.488953176E1
3.392915500E1,8.491199493E0,8.539999962E0,-4.312699890E1,4.477689251E1
3.393915500E1,8.613200188E0,8.100799561E0,-4.316360092E1,4.475384470E1
3.394915500E1,8.869400024E0,7.490799904E0,-4.324900055E1,4.478006687E1
3.395915500E1,9.149999619E0,6.929599762E0,-4.333440018E1,4.482869711E1
3.396915500E1,9.454999924E0,6.307399750E0,-4.333440018E1,4.480011779E1
3.397915500E1,9.796599388E0,5.636399746E0,-4.341979980E1,4.486670677E1
3.398915500E1,1.030900002E1,5.014199734E0,-4.345639801E1,4.494303292E1
3.399915500E1,1.080919933E1,4.355400085E0,-4.355400085E1,4.508613191E1
3.400915500E1,1.129720020E1,3.842999935E0,-4.356620026E1,4.517088870E1
3.401915500E1,1.183399963E1,3.355000019E0,-4.346859741E1,4.517541957E1
3.402915500E1,1.229759979E1,2.903599977E0,-4.339540100E1,4.519759597E1
3.403915500E1,1.266359997E1,2.427799940E0,-4.339540100E1,4.527054014E1
3.404915500E1,1.309060001E1,2.013000011E0,-4.335879898E1,4.533653523E1
3.405915500E1,1.342000008E1,1.659199953E0,-4.317580032E1,4.524377394E1
3.406915500E1,1.361520004E1,1.317600012E0,-4.307819748E1,4.519779685E1
3.407915500E1,1.382259941E1,9.882000089E-1,-4.307819748E1,4.525231366E1
3.408915500E1,1.401779938E1,6.344000101E-1,-4.295619965E1,4.519000167E1
3.409915500E1,1.410319996E1,2.805999815E-1,-4.295619965E1,4.521298567E1
3.410915500E1,1.420079994E1,4.879999906E-2,-4.294400024E1,4.523109834E1
3.411915500E1,1.427400017E1,-1.464000046E-1,-4.280979919E1,4.512701431E1
3.412915500E1,1.432279968E1,-3.903999925E-1,-4.280979919E1,4.514392440E1
3.413915500E1,1.435939980E1,-6.344000101E-1,-4.284639740E1,4.519301490E1
3.414915500E1,1.438379955E1,-8.417999744E-1,-4.290739822E1,4.526198338E1
3.415915500E1,1.442039967E1,-1.134599924E0,-4.287080002E1,4.524533940E1
3.416915500E1,1.443260002E1,-1.317600012E0,-4.295619965E1,4.533509790E1
3.417915500E1,1.451799965E1,-1.500599980E0,-4.298059845E1,4.539114404E1
3.418915500E1,1.451799965E1,-1.671399951E0,-4.295619965E1,4.537401216E1
3.419915500E1,1.465219975E1,-1.903199911E0,-4.299279785E1,4.546086003E1
3.420915500E1,1.473759937E1,-2.061800003E0,-4.293180084E1,4.543773078E1
3.421915500E1,1.488399982E1,-2.220399857E0,-4.290739822E1,4.546986308E1
3.422915500E1,1.495720005E1,-2.330199957E0,-4.283419800E1,4.543034430E1
3.423915500E1,1.505480003E1,-2.342400074E0,-4.270000076E1,4.533678316E1
3.424915500E1,1.515240002E1,-2.403399944E0,-4.265119934E1,4.532655251E1
3.425915500E1,1.514019966E1,-2.500999928E0,-4.267559814E1,4.535071470E1
3.426915500E1,1.517679977E1,-2.525399923E0,-4.268779755E1,4.537577499E1
3.427915500E1,1.515240002E1,-2.476599932E0,-4.266339874E1,4.534197135E1
3.428915500E1,1.511579990E1,-2.452199936E0,-4.263899994E1,4.530546332E1
3.429915500E1,1.503039932E1,-2.391200066E0,-4.266339874E1,4.529675854E1
3.430915500E1,1.495720005E1,-2.330199957E0,-4.274879837E1,4.534983382E1
3.431915500E1,1.482299995E1,-2.256999969E0,-4.295619965E1,4.549780725E1
3.432915500E1,1.470099926E1,-2.159399986E0,-4.305379868E1,4.554571295E1
3.433915500E1,1.463999939E1,-2.013000011E0,-4.304159927E1,4.550781273E1
3.434915500E1,1.454239941E1,-1.939799905E0,-4.310260010E1,4.553107004E1
3.435915500E1,1.439599991E1,-1.866599917E0,-4.324900055E1,4.562022640E1
3.436915500E1,1.418859959E1,-1.744599938E0,-4.337099838E1,4.566621823E1
3.437915500E1,1.404220009E1,-1.634799957E0,-4.350519943E1,4.574448963E1
3.438915500E1,1.392019939E1,-1.512799978E0,-4.350519943E1,4.570298560E1
3.439915500E1,1.376159954E1,-1.366400003E0,-4.351739883E1,4.566193899E1
3.440915500E1,1.355420017E1,-1.220000029E0,-4.365159988E1,4.572381125E1
3.441915500E1,1.334679985E1,-1.049199939E0,-4.376139832E1,4.576349931E1
3.442915500E1,1.315159988E1,-8.295999765E-1,-4.381019974E1,4.574916848E1
3.443915500E1,1.299300003E1,-6.222000122E-1,-4.377359772E1,4.566544689E1
3.444915500E1,1.289540005E1,-3.172000051E-1,-4.382239914E1,4.568144727E1
3.445915500E1,1.276119995E1,2.439999953E-2,-4.379800034E1,4.561922460E1
3.446915500E1,1.262699986E1,3.659999967E-1,-4.384679794E1,4.563021774E1
3.447915500E1,1.255379963E1,7.685999870E-1,-4.377359772E1,4.554466476E1
3.448915500E1,1.255379963E1,1.146799922E0,-4.372480011E1,4.550572689E1
3.449915500E1,1.254160023E1,1.585999966E0,-4.371260071E1,4.550383053E1
3.450915500E1,1.254160023E1,2.086199999E0,-4.374919891E1,4.555915245E1
3.451915500E1,1.252939987E1,2.586400032E0,-4.378580093E1,4.561657253E1
3.452915500E1,1.248059940E1,2.988999844E0,-4.381019974E1,4.565121118E1
3.453915500E1,1.249279976E1,3.476999998E0,-4.378580093E1,4.566569761E1
3.454915500E1,1.249279976E1,3.916199923E0,-4.378580093E1,4.570123665E1
3.455915500E1,1.248059940E1,4.306600094E0,-4.385899734E1,4.580309830E1
3.456915500E1,1.248059940E1,4.733600140E0,-4.384679794E1,4.583354690E1
3.457915500E1,1.243179989E1,5.111799717E0,-4.379800034E1,4.581424427E1
3.458915500E1,1.240740013E1,5.489999771E0,-4.374919891E1,4.580476046E1
3.459915500E1,1.244399929E1,5.819399834E0,-4.379800034E1,4.590188848E1
3.460915500E1,1.244399929E1,6.136600018E0,-4.370039749E1,4.585014415E1
3.461915500E1,1.239519978E1,6.380599976E0,-4.371260071E1,4.588185365E1
3.462915500E1,1.234639931E1,6.636799812E0,-4.377359772E1,4.596312157E1
3.463915500E1,1.228539944E1,6.868599892E0,-4.379800034E1,4.600406001E1
3.464915500E1,1.223659992E1,7.112599850E0,-4.382239914E1,4.605134222E1
3.465915500E1,1.218779945E1,7.356599808E0,-4.394440079E1,4.619277408E1
3.466915500E1,1.209019947E1,7.576200008E0,-4.396879959E1,4.622582684E1
3.467915500E1,1.200479984E1,7.783599854E0,-4.390779877E1,4.618002207E1
3.468915500E1,1.191940022E1,8.076399803E0,-4.395660019E1,4.625454611E1
3.469915500E1,1.187059975E1,8.320400238E0,-4.389559937E1,4.622730624E1
3.470915500E1,1.183399963E1,8.674200058E0,-4.385899734E1,4.624821015E1
3.471915500E1,1.174860001E1,9.027999878E0,-4.376139832E1,4.620167060E1
3.472915500E1,1.172420025E1,9.333000183E0,-4.365159988E1,4.615218236E1
3.473915500E1,1.172420025E1,9.613599777E0,-4.355400085E1,4.611755807E1
3.474915500E1,1.179739952E1,9.918600082E0,-4.341979980E1,4.607424745E1
3.475915500E1,1.185839939E1,1.016259956E1,-4.329779816E1,4.602824558E1
3.476915500E1,1.199259949E1,1.036999989E1,-4.309040070E1,4.591450721E1
3.477915500E1,1.213899994E1,1.058959961E1,-4.299279785E1,4.591160645E1
3.478915500E1,1.229759979E1,1.071159935E1,-4.288299942E1,4.587941761E1
3.479915500E1,1.246840000E1,1.074819946E1,-4.287080002E1,4.592265546E1
3.480915500E1,1.260260010E1,1.087020016E1,-4.276099777E1,4.588561551E1
3.481915500E1,1.271239948E1,1.100440025E1,-4.272439957E1,4.591379143E1
3.482915500E1,1.274899960E1,1.106540012E1,-4.270000076E1,4.591590286E1
3.483915500E1,1.266359997E1,1.119960022E1,-4.279759979E1,4.601556647E1
3.484915500E1,1.251719952E1,1.130939960E1,-4.289519882E1,4.609317612E1
3.485915500E1,1.241959953E1,1.140699959E1,-4.298059845E1,4.617031444E1
3.486915500E1,1.222439957E1,1.145580006E1,-4.302939987E1,4.617575720E1
3.487915500E1,1.202919960E1,1.154119968E1,-4.313919830E1,4.624814984E1
3.488915500E1,1.179739952E1,1.157779980E1,-4.330999756E1,4.635709193E1
3.489915500E1,1.154119968E1,1.165100002E1,-4.330999756E1,4.631091643E1
3.490915500E1,1.133379936E1,1.166319942E1,-4.348080063E1,4.642268036E1
3.491915500E1,1.115079975E1,1.167539978E1,-4.354179764E1,4.643859856E1
3.492915500E1,1.095559978E1,1.169979954E1,-4.365159988E1,4.650131878E1
3.493915500E1,1.071159935E1,1.173639965E1,-4.372480011E1,4.652246320E1
3.494915500E1,1.052859974E1,1.172420025E1,-4.382239914E1,4.656942076E1
3.495915500E1,1.035779953E1,1.169979954E1,-4.383459854E1,4.653645184E1
3.496915500E1,1.019919968E1,1.165100002E1,-4.395660019E1,4.660420770E1
3.497915500E1,1.007719994E1,1.150459957E1,-4.399319839E1,4.657582286E1
3.498915500E1,9.955200195E0,1.132159996E1,-4.402980042E1,4.653931629E1
3.499915500E1,9.955200195E0,1.112639999E1,-4.412739944E1,4.658465594E1
3.500915500E1,1.000399971E1,1.090679932E1,-4.417620087E1,4.658943018E1
3.501915500E1,1.006499958E1,1.065059948E1,-4.426160049E1,4.662433661E1
3.502915500E1,1.016259956E1,1.049199963E1,-4.427379990E1,4.662113087E1
3.503915500E1,1.033339977E1,1.028460026E1,-4.431039810E1,4.664722428E1
3.504915500E1,1.049199963E1,1.005280018E1,-4.433480072E1,4.665528269E1
3.505915500E1,1.073600006E1,9.845399857E0,-4.443239975E1,4.675929579E1
3.506915500E1,1.100440025E1,9.674599648E0,-4.452999878E1,4.687873179E1
3.507915500E1,1.126060009E1,9.467200279E0,-4.452999878E1,4.689722579E1
3.508915500E1,1.154119968E1,9.308599472E0,-4.446899796E1,4.687580499E1
3.509915500E1,1.187059975E1,9.125599861E0,-4.440800095E1,4.686425353E1
3.510915500E1,1.215119934E1,8.893799782E0,-4.442020035E1,4.690315042E1
3.511915500E1,1.248059940E1,8.735199928E0,-4.439579773E1,4.693672267E1
