Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.329083375E1,5.485545993E-1,3.828217030E0,2.605185509E-1,3.876084066E0
2.329323672E1,4.600201547E-1,3.866502285E0,3.290131316E-2,3.893910754E0
2.329563886E1,3.810569942E-1,3.880859137E0,-1.848455518E-1,3.903900607E0
2.329804188E1,2.949153781E-1,3.935894251E0,-4.241278172E-1,3.969650241E0
2.330044563E1,1.944168359E-1,3.926322937E0,-6.349952817E-1,3.982088487E0
2.330284860E1,9.601201117E-2,3.907180309E0,-8.742775917E-1,4.004951633E0
2.330525073E1,1.465603895E-2,3.888037682E0,-1.080359459E0,4.035372148E0
2.330765375E1,-4.995017126E-2,3.892823458E0,-1.286142230E0,4.100089185E0
2.331005750E1,-9.302098304E-2,3.883252144E0,-1.446461320E0,4.144942758E0
2.331246047E1,-1.695913076E-1,3.876073599E0,-1.628315806E0,4.207626424E0
2.331486261E1,-2.198405862E-1,3.830610037E0,-1.803290963E0,4.239547315E0
2.331726563E1,-2.533400953E-1,3.825824261E0,-1.963610053E0,4.307769367E0
2.331966938E1,-2.748754919E-1,3.780360699E0,-2.064108610E0,4.315927236E0
2.332207235E1,-2.892324328E-1,3.763610840E0,-2.167000055E0,4.352506312E0
2.332447448E1,-2.964109182E-1,3.722932816E0,-2.265404940E0,4.368082843E0
2.332687750E1,-3.107678294E-1,3.667897940E0,-2.320439816E0,4.351378273E0
2.332928125E1,-3.275175989E-1,3.622434378E0,-2.356332064E0,4.333774266E0
2.333168417E1,-3.394817114E-1,3.591327667E0,-2.318047047E0,4.287916086E0
2.333408636E1,-3.107678294E-1,3.569792271E0,-2.286940336E0,4.250892800E0
2.333648938E1,-3.035893738E-1,3.533900023E0,-2.234298229E0,4.191980970E0
2.333889308E1,-2.892324328E-1,3.385545015E0,-2.167000055E0,4.030069440E0
2.334129604E1,-2.724826932E-1,3.267997503E0,-2.119143486E0,3.904462013E0
2.334369818E1,-2.724826932E-1,3.143570662E0,-2.085644007E0,3.782353004E0
2.334610120E1,-2.676970363E-1,3.076571703E0,-1.951645970E0,3.653200944E0
2.334850495E1,-1.743769497E-1,2.997608662E0,-1.750648856E0,3.475749765E0
2.335090792E1,-6.879365072E-3,2.846860647E0,-1.532602906E0,3.233192623E0
2.335331006E1,2.207378894E-1,2.762812853E0,-1.326820135E0,3.072834481E0
2.335571308E1,4.719842672E-1,2.695813894E0,-1.010668516E0,2.917470231E0
2.335811683E1,7.618148923E-1,2.643171787E0,-6.302096844E-1,2.822035307E0
2.336051980E1,1.034596682E0,2.552244425E0,-2.087737769E-1,2.761870451E0
2.336292193E1,1.240379453E0,2.478066921E0,2.533400953E-1,2.782721340E0
2.336532495E1,1.448854089E0,2.391925335E0,7.800601721E-1,2.903270372E0
2.336772870E1,1.556531072E0,2.310569286E0,1.309173107E0,3.078222479E0
2.337013167E1,1.668993831E0,2.204986095E0,1.912463546E0,3.362293994E0
2.337253381E1,1.771885157E0,2.133201361E0,2.499004126E0,3.732980937E0
2.337493683E1,1.860718727E0,2.027917147E0,3.078366280E0,4.129293049E0
2.337734058E1,1.963610053E0,1.910668850E0,3.660121441E0,4.571969910E0
2.337974354E1,2.107179403E0,1.740778446E0,4.244269371E0,5.048201376E0
2.338214568E1,2.260320187E0,1.561017632E0,4.845166683E0,5.569691516E0
2.338454870E1,2.416152716E0,1.328913927E0,5.438885689E0,6.097973738E0
2.338695245E1,2.588435888E0,1.053440213E0,5.999105453E0,6.618081510E0
2.338935542E1,2.755933523E0,7.854440212E-1,6.568896294E0,7.166762896E0
2.339175756E1,2.952444077E0,4.573282301E-1,7.081259727E0,7.685721467E0
2.339416058E1,3.136691332E0,1.151545867E-1,7.615158081E0,8.236669575E0
2.339656433E1,3.368795156E0,-2.129612118E-1,8.122735977E0,8.796190826E0
2.339896730E1,3.625126362E0,-5.455635786E-1,8.613563538E0,9.361231627E0
2.340136943E1,3.806980848E0,-8.569296002E-1,9.046963692E0,9.852663780E0
2.340377245E1,4.017549038E0,-1.177866936E0,9.472886086E0,1.035681619E1
2.340617620E1,4.159024715E0,-1.498505235E0,9.851250648E0,1.079769160E1
2.340857912E1,4.302594185E0,-1.812264085E0,1.022004509E1,1.123592183E1
2.341098125E1,4.446163654E0,-2.154437780E0,1.055503941E1,1.165413361E1
2.341338427E1,4.556233406E0,-2.458625317E0,1.087837029E1,1.204753258E1
2.341578802E1,4.747958183E0,-2.810669184E0,1.112004471E1,1.241363615E1
2.341819099E1,4.951348305E0,-3.207877874E0,1.131416321E1,1.275996158E1
2.342059313E1,5.226821899E0,-3.658027649E0,1.153430271E1,1.318108389E1
2.342299615E1,5.463711262E0,-4.120141506E0,1.172094250E1,1.357233214E1
2.342539990E1,5.758327484E0,-4.689932346E0,1.192941761E1,1.405221710E1
2.342780287E1,6.009573936E0,-5.262115955E0,1.218784237E1,1.457217708E1
2.343020500E1,6.212964058E0,-5.870192051E0,1.252313614E1,1.516209141E1
2.343260802E1,6.387938976E0,-6.468697071E0,1.297328663E1,1.584158995E1
2.343501177E1,6.555436611E0,-7.040880680E0,1.353111267E1,1.660237212E1
2.343741474E1,6.684648991E0,-7.586743355E0,1.413918877E1,1.738274621E1
2.343981688E1,6.821040154E0,-8.123034477E0,1.482622814E1,1.822984692E1
2.344221990E1,6.979265213E0,-8.606683731E0,1.559701633E1,1.913248720E1
2.344462365E1,7.180262566E0,-9.075976372E0,1.649492264E1,2.014973922E1
2.344702662E1,7.354938507E0,-9.523433685E0,1.762732697E1,2.134276377E1
2.344942875E1,7.577770233E0,-9.944869995E0,1.892962074E1,2.268597766E1
2.345183177E1,7.723732471E0,-1.035434151E1,2.047388840E1,2.420843938E1
2.345423552E1,7.800302505E0,-1.075902748E1,2.220958138E1,2.588178696E1
2.345663849E1,7.845766544E0,-1.118973637E1,2.409362984E1,2.769962547E1
2.345904063E1,7.821837902E0,-1.161835003E1,2.600429916E1,2.953626213E1
2.346144365E1,7.733303547E0,-1.206610775E1,2.789074135E1,3.135742963E1
2.346384740E1,7.517949581E0,-1.249232864E1,2.968146896E1,3.306913124E1
2.346625037E1,7.168298244E0,-1.282971668E1,3.139562798E1,3.466513502E1
2.346865250E1,6.739684105E0,-1.309561920E1,3.297339630E1,3.611320323E1
2.347105552E1,6.239284992E0,-1.327747345E1,3.439084244E1,3.738916985E1
2.347345922E1,5.674279690E0,-1.333729458E1,3.562135315E1,3.845727079E1
2.347586219E1,5.049454212E0,-1.335404396E1,3.667479324E1,3.935565953E1
2.347826438E1,4.367200375E0,-1.333729458E1,3.750540161E1,4.004511226E1
2.348066735E1,3.627519131E0,-1.334925842E1,3.813501358E1,4.056649919E1
2.348307110E1,2.787040234E0,-1.328943825E1,3.863541031E1,4.095206578E1
2.348547407E1,1.894218206E0,-1.321765327E1,3.899942017E1,4.122195039E1
2.348787620E1,9.652048349E-1,-1.310997581E1,3.920280838E1,4.134807458E1
2.349027922E1,6.969095767E-2,-1.295444298E1,3.927938080E1,4.136051505E1
2.349268297E1,-8.015955687E-1,-1.279143143E1,3.925066757E1,4.129017048E1
2.349508594E1,-1.596610904E0,-1.260957718E1,3.907838440E1,4.109343902E1
2.349748808E1,-2.307578325E0,-1.240379429E1,3.882474518E1,4.082327606E1
2.349989110E1,-2.896511793E0,-1.220967674E1,3.845834351E1,4.045380294E1
2.350229485E1,-3.332304716E0,-1.199432278E1,3.802254868E1,4.000852711E1
2.350469782E1,-3.703192234E0,-1.182682514E1,3.751736450E1,3.951126504E1
2.350709995E1,-3.909274101E0,-1.165902805E1,3.689971924E1,3.889478936E1
2.350950297E1,-4.067200184E0,-1.149631596E1,3.623182297E1,3.822894706E1
2.351190672E1,-4.119842529E0,-1.135753250E1,3.556153107E1,3.755781062E1
2.351430969E1,-4.146163464E0,-1.124028397E1,3.486252975E1,3.686367638E1
2.351671183E1,-4.110270977E0,-1.105813122E1,3.418715286E1,3.616542568E1
2.351911485E1,-4.052843571E0,-1.086670494E1,3.345943832E1,3.541249540E1
2.352151860E1,-3.906881094E0,-1.064387321E1,3.271736145E1,3.462631221E1
2.352392157E1,-3.736691713E0,-1.039262676E1,3.197498894E1,3.382853047E1
2.352632370E1,-3.557229996E0,-1.016052341E1,3.120898819E1,3.301349823E1
2.352872672E1,-3.341876030E0,-9.925727844E0,3.047169876E1,3.222130714E1
2.353113047E1,-3.142972469E0,-9.707980156E0,2.975325394E1,3.145439992E1
2.353353344E1,-2.963510752E0,-9.506684303E0,2.903271484E1,3.069296293E1
2.353593552E1,-2.831905603E0,-9.248259544E0,2.836003304E1,2.996400287E1
2.353833855E1,-2.685943365E0,-8.917751312E0,2.767778015E1,2.920274121E1
2.354074230E1,-2.429612398E0,-8.563612938E0,2.698595428E1,2.841619629E1
2.354314526E1,-2.106282234E0,-8.233104706E0,2.633690071E1,2.767404519E1
2.354554740E1,-1.658824325E0,-7.955537319E0,2.568814659E1,2.694296100E1
2.354795042E1,-1.191924810E0,-7.723134041E0,2.509682083E1,2.628531719E1
2.355035417E1,-7.585247755E-1,-7.531708241E0,2.454856491E1,2.568918115E1
2.355275714E1,-3.346960545E-1,-7.368996620E0,2.399552536E1,2.510377203E1
2.355515927E1,3.140579537E-2,-7.232306480E0,2.342334175E1,2.451448923E1
2.355756230E1,3.738785386E-1,-7.158128738E0,2.291815567E1,2.401292259E1
2.355996605E1,6.972087026E-1,-7.033702374E0,2.238904381E1,2.347825274E1
2.356236901E1,9.388837814E-1,-6.875775814E0,2.190060806E1,2.297377699E1
2.356477115E1,1.118345499E0,-6.619444847E0,2.141965103E1,2.244703092E1
2.356717417E1,1.242772222E0,-6.380162239E0,2.099342918E1,2.197669270E1
2.356957792E1,1.331605792E0,-6.138188362E0,2.058874321E1,2.152549366E1
2.357198089E1,1.386640668E0,-5.934798241E0,2.017448616E1,2.107497318E1
2.357438302E1,1.412961721E0,-5.726622581E0,1.980599213E1,2.066562341E1
2.357678605E1,1.501496196E0,-5.556433201E0,1.942523384E1,2.026001359E1
2.357918980E1,1.707278967E0,-5.408078194E0,1.910429573E1,1.992827706E1
2.358159276E1,1.949253201E0,-5.309972763E0,1.877647972E1,1.960998698E1
2.358399490E1,2.272284269E0,-5.219045162E0,1.844597054E1,1.930428805E1
2.358639792E1,2.629113913E0,-5.085047245E0,1.813251114E1,1.901467606E1
2.358880167E1,2.976372242E0,-4.960321426E0,1.779482460E1,1.871147677E1
2.359120464E1,3.244368315E0,-4.883750916E0,1.744038773E1,1.839956719E1
2.359360677E1,3.423830032E0,-4.747360229E0,1.706710625E1,1.804289769E1
2.359600980E1,3.560520172E0,-4.625326157E0,1.666720581E1,1.765974789E1
2.359841349E1,3.651447296E0,-4.496113777E0,1.622902107E1,1.723163461E1
2.360081651E1,3.766302824E0,-4.359423637E0,1.577438450E1,1.679347545E1
2.360321860E1,3.897907972E0,-4.218247414E0,1.530269909E1,1.634502668E1
2.360562162E1,4.056133270E0,-4.124927044E0,1.483579922E1,1.592382425E1
2.360802537E1,4.266701698E0,-4.033999920E0,1.435214996E1,1.550684066E1
2.361042834E1,4.537090778E0,-3.967000723E0,1.389003658E1,1.514118238E1
2.361283047E1,4.781457901E0,-3.899702787E0,1.337288761E1,1.472766596E1
2.361523349E1,5.044668198E0,-3.820739508E0,1.281027508E1,1.428810257E1
2.361763724E1,5.332106113E0,-3.796811342E0,1.226202011E1,1.389979385E1
2.362004021E1,5.561817169E0,-3.775275946E0,1.170180035E1,1.349513431E1
2.362244235E1,5.767899036E0,-3.713062525E0,1.114875889E1,1.309008470E1
2.362484537E1,5.935396671E0,-3.655634880E0,1.060050297E1,1.268712982E1
2.362724912E1,6.007181168E0,-3.552743435E0,1.005464077E1,1.223944494E1
2.362965209E1,6.004788399E0,-3.464209080E0,9.501599312E0,1.176174382E1
2.363205422E1,5.954539299E0,-3.423531055E0,8.953344345E0,1.128447952E1
2.363445724E1,5.803791523E0,-3.409173965E0,8.443373680E0,1.079801011E1
2.363686099E1,5.583352566E0,-3.390031576E0,7.971987724E0,1.030624705E1
2.363926396E1,5.334498882E0,-3.378067255E0,7.593622684E0,9.875794762E0
2.364166610E1,5.008776188E0,-3.409173965E0,7.222435951E0,9.427294792E0
2.364406912E1,4.637888432E0,-3.392424345E0,6.894619465E0,8.975206382E0
2.364647287E1,4.240380764E0,-3.392424345E0,6.568896294E0,8.522896836E0
2.364887584E1,3.785445452E0,-3.382853031E0,6.320042610E0,8.106554786E0
2.365127797E1,3.344866991E0,-3.370888948E0,6.113960743E0,7.741546580E0
2.365368099E1,2.887538671E0,-3.358924866E0,5.908178329E0,7.384228261E0
2.365608474E1,2.406581402E0,-3.368496180E0,5.716752529E0,7.058304331E0
2.365848771E1,1.925324917E0,-3.397209883E0,5.496313572E0,6.742208385E0
2.366088980E1,1.458425403E0,-3.368496180E0,5.285745144E0,6.435283435E0
2.366329282E1,9.652048349E-1,-3.421138287E0,5.079663277E0,6.199902141E0
2.366569657E1,5.126622319E-1,-3.478565931E0,4.885844707E0,6.019528388E0
2.366809954E1,6.729813665E-2,-3.629313707E0,4.701597214E0,5.939820148E0
2.367050167E1,-3.227319419E-1,-3.701098442E0,4.490729809E0,5.828287896E0
2.367290469E1,-6.388836503E-1,-3.770490170E0,4.263411522E0,5.727254686E0
2.367530844E1,-9.068797827E-1,-3.739383698E0,4.033700943E0,5.574599956E0
2.367771141E1,-1.122532964E0,-3.646063566E0,3.767798424E0,5.361918010E0
2.368011354E1,-1.299601793E0,-3.569493294E0,3.521337509E0,5.179774614E0
2.368251657E1,-1.433599830E0,-3.524029493E0,3.236292601E0,4.994755463E0
2.368492032E1,-1.512562990E0,-3.461816072E0,2.961117983E0,4.800024690E0
2.368732328E1,-1.512562990E0,-3.191128016E0,2.685644388E0,4.436646322E0
2.368972542E1,-1.457528114E0,-2.963809967E0,2.439183474E0,4.105870644E0
2.369212844E1,-1.304387450E0,-2.987738132E0,2.206780672E0,3.936735539E0
2.369453219E1,-1.091426253E0,-3.131307602E0,1.917249203E0,3.830423354E0
2.369693516E1,-8.207381964E-1,-3.274876833E0,1.648953915E0,3.757323312E0
2.369933730E1,-5.575276613E-1,-3.390031576E0,1.359422326E0,3.694750362E0
2.370174032E1,-2.988037169E-1,-3.468994617E0,1.064806104E0,3.641019000E0
2.370414407E1,-7.387840003E-2,-3.497708559E0,7.896314859E-1,3.586494258E0
2.370654704E1,1.151545867E-1,-3.497708559E0,5.117649436E-1,3.536824720E0
2.370894917E1,2.183450609E-1,-3.418745279E0,2.150549293E-1,3.432454293E0
2.371135219E1,2.183450609E-1,-3.325126171E0,-7.956135273E-2,3.333236960E0
2.371375594E1,1.944168359E-1,-3.229413271E0,-3.427718580E-1,3.253367567E0
2.371615891E1,1.127617657E-1,-3.140878916E0,-5.919244885E-1,3.198157310E0
2.371856104E1,7.686942816E-2,-3.011666298E0,-8.144569993E-1,3.120798456E0
2.372096401E1,2.422732860E-2,-2.863311291E0,-1.013061285E0,3.037339572E0
2.372336776E1,-6.430710852E-2,-2.712264538E0,-1.219143152E0,2.974361167E0
2.372577073E1,-1.384846121E-1,-2.575873613E0,-1.384247899E0,2.927532255E0
2.372817287E1,-2.270190418E-1,-2.396411896E0,-1.544566989E0,2.860072517E0
2.373057589E1,-3.681955934E-1,-2.226222277E0,-1.645364642E0,2.792643627E0
2.373297964E1,-5.096712112E-1,-2.046760559E0,-1.765005827E0,2.750316182E0
2.373538261E1,-7.154539824E-1,-1.919941068E0,-1.870290041E0,2.774172479E0
2.373778474E1,-9.475577474E-1,-1.764407635E0,-1.949253201E0,2.794742927E0
2.374018776E1,-1.167996526E0,-1.644467354E0,-1.997109652E0,2.838474189E0
2.374259151E1,-1.409671664E0,-1.508076429E0,-2.030609131E0,2.895659193E0
2.374499448E1,-1.680359721E0,-1.340578914E0,-2.078465462E0,2.990113592E0
2.374739662E1,-1.938784599E0,-1.237687469E0,-2.080858469E0,3.101729834E0
2.374979964E1,-2.233400822E0,-1.177866936E0,-2.100000858E0,3.284121397E0
2.375220339E1,-2.554039001E0,-1.163509965E0,-2.145464659E0,3.532688673E0
2.375460636E1,-2.803191662E0,-1.132403374E0,-2.181356907E0,3.728074416E0
2.375700849E1,-3.102294445E0,-1.149153113E0,-2.186142683E0,3.965350367E0
2.375941151E1,-3.404089212E0,-1.149153113E0,-2.178964138E0,4.201935383E0
2.376181526E1,-3.741477251E0,-1.151545882E0,-2.190928221E0,4.486075836E0
2.376421823E1,-4.052843571E0,-1.168295622E0,-2.181356907E0,4.748554898E0
2.376662037E1,-4.395316124E0,-1.158724308E0,-2.121536493E0,5.016210018E0
2.376902339E1,-4.692026138E0,-1.118046403E0,-2.033001900E0,5.234332218E0
2.377142714E1,-5.024927616E0,-1.053141117E0,-1.884646893E0,5.469085634E0
2.377383006E1,-5.326423168E0,-9.669994712E-1,-1.745863199E0,5.688049758E0
2.377623219E1,-5.635396481E0,-8.569296002E-1,-1.537388563E0,5.903861908E0
2.377863521E1,-5.977570057E0,-7.181459069E-1,-1.336391449E0,6.167091651E0
2.378103896E1,-6.315257072E0,-5.407779217E-1,-1.130608678E0,6.438415072E0
2.378344193E1,-6.660122871E0,-3.158525825E-1,-8.910273314E-1,6.726881092E0
2.378584407E1,-6.944868565E0,-9.571290761E-2,-6.708876491E-1,6.977854296E0
2.378824709E1,-7.232306480E0,8.644071966E-2,-4.384847581E-1,7.246102256E0
2.379065084E1,-7.490731239E0,2.324029058E-1,-1.633101404E-1,7.496114714E0
2.379305381E1,-7.703692436E0,3.568296731E-1,7.148557901E-2,7.712283368E0
2.379545594E1,-7.835597038E0,4.118646085E-1,3.083750308E-1,7.852471494E0
2.379785896E1,-7.948059559E0,4.788636267E-1,5.763711333E-1,7.983305381E0
2.380026271E1,-8.003094673E0,5.147559643E-1,8.374879360E-1,8.063242778E0
2.380266568E1,-8.060522079E0,5.578267574E-1,1.148554921E0,8.161027220E0
2.380506782E1,-8.117949486E0,5.940182209E-1,1.541276932E0,8.284292129E0
2.380747084E1,-8.137092590E0,5.916253924E-1,1.917249203E0,8.380819825E0
2.380987459E1,-8.129914284E0,5.916253924E-1,2.376970291E0,8.490907762E0
2.381227756E1,-8.046165466E0,5.434698462E-1,2.896511793E0,8.568892504E0
2.381467969E1,-7.885846138E0,4.764707983E-1,3.418446302E0,8.608099027E0
2.381708271E1,-7.653443336E0,3.687937856E-1,3.975973845E0,8.632471939E0
2.381948646E1,-7.339983463E0,2.611167729E-1,4.629812717E0,8.682091050E0
2.382188943E1,-6.904190540E0,1.199402362E-1,5.304887772E0,8.707701588E0
2.382429157E1,-6.396613121E0,-1.196411345E-2,6.003890991E0,8.772884907E0
2.382669459E1,-5.824429512E0,-2.703889608E-1,6.794120789E0,8.953053480E0
2.382909828E1,-5.209175110E0,-4.163511395E-1,7.584051132E0,9.210140345E0
2.383150125E1,-4.593920231E0,-6.128616929E-1,8.421838760E0,9.612859650E0
2.383390339E1,-3.966701746E0,-7.827520967E-1,9.259924889E0,1.010413938E1
2.383630641E1,-3.358625650E0,-8.617152572E-1,1.005703354E1,1.063799055E1
2.383871016E1,-2.707478762E0,-9.765707254E-1,1.084247780E1,1.121799699E1
2.384111313E1,-2.113460541E0,-1.093819022E0,1.162762260E1,1.186864621E1
2.384351526E1,-1.575075507E0,-1.273579836E0,1.242981625E1,1.259377626E1
2.384591828E1,-1.033998489E0,-1.443470240E0,1.318146133E1,1.330051436E1
2.384832204E1,-5.240281820E-1,-1.675873160E0,1.395942783E1,1.406942720E1
2.385072500E1,-6.879365072E-3,-1.917548299E0,1.466590881E1,1.479073765E1
2.385312714E1,4.887340367E-1,-2.173580170E0,1.537209129E1,1.553269141E1
2.385553016E1,9.747761488E-1,-2.468196630E0,1.610220146E1,1.631940793E1
2.385793391E1,1.465603828E0,-2.776870728E0,1.681556129E1,1.710620084E1
2.386033688E1,1.944467545E0,-3.059522867E0,1.752204132E1,1.789311505E1
2.386273901E1,2.373081923E0,-3.274876833E0,1.822822380E1,1.867148840E1
2.386514204E1,2.775076151E0,-3.418745279E0,1.901097679E1,1.951425391E1
2.386754578E1,3.153441191E0,-3.569493294E0,1.979402733E1,2.035900272E1
2.386994875E1,3.560520172E0,-3.669991732E0,2.059592247E1,2.122117258E1
2.387235089E1,4.046263218E0,-3.576671600E0,2.125424767E1,2.192961171E1
2.387475391E1,4.527519703E0,-3.390031576E0,2.189821625E1,2.261686591E1
2.387715766E1,4.987240791E0,-3.215056419E0,2.244407845E1,2.321520656E1
2.387956063E1,5.372784138E0,-3.112164974E0,2.296601295E1,2.379054710E1
2.388196276E1,5.691029549E0,-3.253341436E0,2.355016136E1,2.444549341E1
2.388436573E1,5.971288681E0,-3.543172121E0,2.411038017E1,2.509025287E1
2.388676948E1,6.279963017E0,-3.861417532E0,2.466581345E1,2.574394752E1
2.388917245E1,6.643970966E0,-4.110570431E0,2.502982140E1,2.622081422E1
2.389157459E1,7.034300327E0,-4.304389000E0,2.525714111E1,2.656938695E1
2.389397761E1,7.431807995E0,-4.435994148E0,2.530021095E1,2.673968004E1
2.389638136E1,7.943871975E0,-4.543970108E0,2.519492722E1,2.680554278E1
2.389878433E1,8.427521706E0,-4.644468784E0,2.487189674E1,2.666843565E1
2.390118646E1,8.884849548E0,-4.893322468E0,2.435235405E1,2.638033935E1
2.390358948E1,9.294321060E0,-4.938786030E0,2.390459824E1,2.611907020E1
2.390599323E1,9.840184212E0,-4.919643402E0,2.353101730E1,2.597577510E1
2.390839620E1,1.057747269E1,-4.981856823E0,2.310030937E1,2.589065698E1
2.391079834E1,1.141555882E1,-5.044369221E0,2.271715927E1,2.591968305E1
2.391320136E1,1.227488136E1,-5.053940296E0,2.232682991E1,2.597503338E1
2.391560511E1,1.308425331E1,-5.085047245E0,2.190778732E1,2.601934925E1
2.391800808E1,1.381436348E1,-5.080261707E0,2.147947121E1,2.603869007E1
2.392041021E1,1.439611816E1,-5.113760948E0,2.099342918E1,2.596387564E1
2.392281323E1,1.486541080E1,-5.178367138E0,2.043081665E1,2.579174662E1
2.392521698E1,1.512862110E1,-5.245366573E0,1.985863304E1,2.550988736E1
2.392761995E1,1.529641819E1,-5.353043556E0,1.924098587E1,2.515653041E1
2.393002209E1,1.527219009E1,-5.436792374E0,1.856830406E1,2.464914638E1
2.393242511E1,1.503051567E1,-5.518147945E0,1.803919029E1,2.412009006E1
2.393482886E1,1.465932846E1,-5.621338367E0,1.754118538E1,2.354120941E1
2.393723177E1,1.416880035E1,-5.650052547E0,1.704317856E1,2.287242734E1
2.393963391E1,1.358435345E1,-5.592325687E0,1.651885033E1,2.210613447E1
2.394203693E1,1.304118252E1,-5.489434242E0,1.597777367E1,2.134234245E1
2.394444068E1,1.253360462E1,-5.400899887E0,1.542234039E1,2.059392016E1
2.394684365E1,1.208584785E1,-5.365007401E0,1.487887001E1,1.990557197E1
2.394924579E1,1.165723324E1,-5.331508160E0,1.427557945E1,1.918614695E1
2.395164881E1,1.129801083E1,-5.365007401E0,1.372732449E1,1.857061632E1
2.395405256E1,1.101565838E1,-5.479863167E0,1.324367523E1,1.807674095E1
2.395645552E1,1.080030441E1,-5.640480995E0,1.277677536E1,1.765524256E1
2.395885766E1,1.057029438E1,-5.798407555E0,1.236012554E1,1.726630698E1
2.396126068E1,1.034776115E1,-6.018547058E0,1.202991581E1,1.697109142E1
2.396366443E1,1.021107197E1,-6.250949860E0,1.171615696E1,1.675137901E1
2.396606740E1,1.009143066E1,-6.444768906E0,1.142183971E1,1.654782286E1
2.396846954E1,1.000050354E1,-6.595516682E0,1.113918781E1,1.635825224E1
2.397087256E1,9.974182129E0,-6.763313293E0,1.085444164E1,1.621868118E1
2.397327631E1,9.928718567E0,-6.911668301E0,1.054307556E1,1.604702631E1
2.397567927E1,9.955039978E0,-7.021738052E0,1.026790142E1,1.593227623E1
2.397808141E1,1.009621620E1,-7.167700291E0,9.987641335E0,1.590793791E1
2.398048443E1,1.031426239E1,-7.376174927E0,9.772287369E0,1.600904637E1
2.398288818E1,1.062293625E1,-7.617849827E0,9.515956879E0,1.616885419E1
2.398529115E1,1.089601707E1,-7.799704552E0,9.298210144E0,1.630997520E1
2.398769329E1,1.123340511E1,-7.948358536E0,9.044570923E0,1.646724194E1
2.399009631E1,1.155194950E1,-8.020143509E0,8.828917503E0,1.660481928E1
2.399250006E1,1.194227886E1,-8.058428764E0,8.608778000E0,1.678294841E1
