Time (s),Magnetic field x,Magnetic field y,Magnetic field z
1.62E+18,-26.30319977,1.061399937,-32.48859787
1.62E+18,-26.27879906,0.988200009,-32.47639847
1.62E+18,-26.21780014,0.951599956,-32.54959869
1.62E+18,-26.19339943,0.939399958,-32.58620071
1.62E+18,-26.21780014,0.914999962,-32.62279892
1.62E+18,-26.16899872,0.92719996,-32.61059952
1.62E+18,-26.08359909,0.86619997,-32.68379974
1.62E+18,-26.08359909,0.841799974,-32.74480057
1.62E+18,-26.03479958,0.853999972,-32.79359818
1.62E+18,-25.96159935,0.829599977,-32.8789978
1.62E+18,-25.83959961,0.756399989,-32.98880005
1.62E+18,-25.71759987,0.719799995,-33.03759766
1.62E+18,-25.55900002,0.707599998,-33.1595993
1.62E+18,-25.42479897,0.63440001,-33.33039856
1.62E+18,-25.32719994,0.646600008,-33.48899841
1.62E+18,-25.14419937,0.63440001,-33.59880066
1.62E+18,-25.01000023,0.597800016,-33.76959991
1.62E+18,-24.82699966,0.597800016,-33.90380096
1.62E+18,-24.65620041,0.622200012,-34.06240082
1.62E+18,-24.44879913,0.610000014,-34.17219925
1.62E+18,-24.25359917,0.585600019,-34.3429985
1.62E+18,-24.0461998,0.610000014,-34.46500015
1.62E+18,-23.82659912,0.536799967,-34.53820038
1.62E+18,-23.68019867,0.500199974,-34.68460083
1.62E+18,-23.52159882,0.46359998,-34.80659866
1.62E+18,-23.39959908,0.426999986,-34.89199829
1.62E+18,-23.30200005,0.341600001,-34.91640091
1.62E+18,-23.18000031,0.219599992,-35.00180054
1.62E+18,-23.13119888,0.073200002,-34.97739792
1.62E+18,-23.08239937,-0.109799996,-34.98960114
1.62E+18,-23.07019997,-0.207399994,-34.98960114
1.62E+18,-23.04579926,-0.341600001,-34.96519852
1.62E+18,-23.00919914,-0.500199974,-34.94079971
1.62E+18,-22.97259903,-0.671000004,-34.80659866
1.62E+18,-22.99699974,-0.853999972,-34.69680023
1.62E+18,-23.07019997,-0.951599956,-34.64799881
1.62E+18,-23.04579926,-1.024799943,-34.52600098
1.62E+18,-23.07019997,-1.085799932,-34.42839813
1.62E+18,-23.07019997,-1.207800031,-34.35519791
1.62E+18,-23.07019997,-1.342000008,-34.37960052
1.62E+18,-23.05799866,-1.439599991,-34.3307991
1.62E+18,-23.09459877,-1.50059998,-34.35519791
1.62E+18,-23.08239937,-1.524999976,-34.3429985
1.62E+18,-23.08239937,-1.585999966,-34.28199768
1.62E+18,-23.14340019,-1.707999945,-34.3185997
1.62E+18,-23.19219971,-1.744599938,-34.3307991
1.62E+18,-23.25319862,-1.781199932,-34.36740112
1.62E+18,-23.28979874,-1.842199922,-34.3307991
1.62E+18,-23.39959908,-1.890999913,-34.20879745
1.62E+18,-23.4484005,-1.939799905,-34.17219925
1.62E+18,-23.50939941,-1.988600016,-34.23320007
1.62E+18,-23.55819893,-2.02519989,-34.25759888
1.62E+18,-23.65579987,-2.013000011,-34.25759888
1.62E+18,-23.70459938,-2.073999882,-34.25759888
1.62E+18,-23.7533989,-2.086199999,-34.19659805
1.62E+18,-23.82659912,-2.061800003,-34.17219925
1.62E+18,-23.83880043,-2.061800003,-34.17219925
1.62E+18,-23.89979935,-2.013000011,-34.18439865
1.62E+18,-23.93639946,-1.988600016,-34.14780045
1.62E+18,-23.98519897,-2.000799894,-34.17219925
1.62E+18,-24.00959969,-1.976400018,-34.09899902
1.62E+18,-24.00959969,-1.96420002,-34.00139999
1.62E+18,-24.0461998,-1.903199911,-33.95259857
1.62E+18,-24.11940002,-1.878799915,-33.86719894
1.62E+18,-24.20479965,-1.866599917,-33.92819977
1.62E+18,-24.25359917,-1.976400018,-33.90380096
1.62E+18,-24.26580048,-2.02519989,-33.78179932
1.62E+18,-24.30239868,-2.049599886,-33.67200089
1.62E+18,-24.33899879,-2.110599995,-33.68420029
1.62E+18,-24.37559891,-2.110599995,-33.67200089
1.62E+18,-24.37559891,-2.208199978,-33.64759827
1.62E+18,-24.3512001,-2.232599974,-33.62319946
1.62E+18,-24.30239868,-2.269199848,-33.61100006
1.62E+18,-24.27799988,-2.232599974,-33.62319946
1.62E+18,-24.30239868,-2.281399965,-33.64759827
1.62E+18,-24.37559891,-2.305799961,-33.56219864
1.62E+18,-24.42440033,-2.281399965,-33.62319946
1.62E+18,-24.46100044,-2.244799852,-33.67200089
1.62E+18,-24.48539925,-2.244799852,-33.72079849
1.62E+18,-24.54640007,-2.244799852,-33.73299789
1.62E+18,-24.59519958,-2.208199978,-33.65979767
1.62E+18,-24.6439991,-2.183799982,-33.63539886
1.62E+18,-24.68059921,-2.171599865,-33.67200089
1.62E+18,-24.6439991,-2.13499999,-33.78179932
1.62E+18,-24.58300018,-2.13499999,-33.67200089
1.62E+18,-24.58300018,-2.208199978,-33.63539886
1.62E+18,-24.60739899,-2.159399986,-33.64759827
1.62E+18,-24.55859947,-2.13499999,-33.63539886
1.62E+18,-24.59519958,-2.147199869,-33.74520111
1.62E+18,-24.59519958,-2.171599865,-33.78179932
1.62E+18,-24.58300018,-2.13499999,-33.69639969
1.62E+18,-24.6317997,-2.159399986,-33.70859909
1.62E+18,-24.6439991,-2.171599865,-33.70859909
1.62E+18,-24.65620041,-2.183799982,-33.74520111
1.62E+18,-24.6196003,-2.256999969,-33.67200089
1.62E+18,-24.59519958,-2.31799984,-33.70859909
1.62E+18,-24.57079887,-2.31799984,-33.63539886
1.62E+18,-24.50979996,-2.36680007,-33.57439804
1.62E+18,-24.50979996,-2.415600061,-33.70859909
1.62E+18,-24.42440033,-2.415600061,-33.74520111
1.62E+18,-24.39999962,-2.440000057,-33.81839752
1.62E+18,-24.39999962,-2.403399944,-33.80619812
1.62E+18,-24.39999962,-2.403399944,-33.84280014
1.62E+18,-24.39999962,-2.440000057,-33.80619812
1.62E+18,-24.39999962,-2.53760004,-33.85499954
1.62E+18,-24.41219902,-2.513200045,-33.89159775
1.62E+18,-24.38780022,-2.549799919,-33.79399872
1.62E+18,-24.41219902,-2.622999907,-33.75740051
1.62E+18,-24.42440033,-2.610800028,-33.79399872
1.62E+18,-24.39999962,-2.684000015,-33.75740051
1.62E+18,-24.37559891,-2.696199894,-33.78179932
1.62E+18,-24.37559891,-2.684000015,-33.78179932
1.62E+18,-24.3512001,-2.659600019,-33.76959991
1.62E+18,-24.36339951,-2.671799898,-33.79399872
1.62E+18,-24.38780022,-2.696199894,-33.83060074
1.62E+18,-24.38780022,-2.647399902,-33.83060074
1.62E+18,-24.37559891,-2.696199894,-33.76959991
1.62E+18,-24.38780022,-2.72059989,-33.81839752
1.62E+18,-24.39999962,-2.72059989,-33.78179932
1.62E+18,-24.39999962,-2.769399881,-33.78179932
1.62E+18,-24.38780022,-2.793799877,-33.76959991
1.62E+18,-24.39999962,-2.805999994,-33.73299789
1.62E+18,-24.3512001,-2.757200003,-33.72079849
1.62E+18,-24.33899879,-2.842599869,-33.74520111
1.62E+18,-24.36339951,-2.866999865,-33.75740051
1.62E+18,-24.38780022,-2.879199982,-33.69639969
1.62E+18,-24.42440033,-2.927999973,-33.78179932
1.62E+18,-24.43659973,-2.940199852,-33.83060074
1.62E+18,-24.46100044,-2.976799965,-33.84280014
1.62E+18,-24.42440033,-3.074399948,-33.87939835
1.62E+18,-24.42440033,-3.12319994,-33.89159775
1.62E+18,-24.43659973,-3.135400057,-33.89159775
1.62E+18,-24.44879913,-3.135400057,-33.90380096
1.62E+18,-24.46100044,-3.159800053,-33.96479797
1.62E+18,-24.46100044,-3.171999931,-33.94039917
1.62E+18,-24.47319984,-3.184200048,-33.89159775
1.62E+18,-24.49759865,-3.159800053,-33.90380096
1.62E+18,-24.53419876,-3.12319994,-33.86719894
1.62E+18,-24.59519958,-3.159800053,-33.85499954
1.62E+18,-24.58300018,-3.135400057,-33.81839752
1.62E+18,-24.6196003,-3.159800053,-33.81839752
1.62E+18,-24.6317997,-3.159800053,-33.75740051
1.62E+18,-24.66839981,-3.196399927,-33.67200089
1.62E+18,-24.66839981,-3.184200048,-33.63539886
1.62E+18,-24.69279861,-3.245199919,-33.58660126
1.62E+18,-24.72939873,-3.269599915,-33.45240021
1.62E+18,-24.71719933,-3.379400015,-33.45240021
1.62E+18,-24.79039955,-3.367199898,-33.37919998
1.62E+18,-24.75379944,-3.367199898,-33.29380035
1.62E+18,-24.71719933,-3.391599894,-33.24499893
1.62E+18,-24.72939873,-3.379400015,-33.23279953
1.62E+18,-24.75379944,-3.415999889,-33.24499893
1.62E+18,-24.77820015,-3.415999889,-33.22060013
1.62E+18,-24.79039955,-3.415999889,-33.31819916
1.62E+18,-24.85140038,-3.330600023,-33.34259796
1.62E+18,-24.85140038,-3.403800011,-33.36700058
1.62E+18,-24.85140038,-3.428200006,-33.36700058
1.62E+18,-24.88799858,-3.452600002,-33.40359879
1.62E+18,-24.87579918,-3.452600002,-33.40359879
1.62E+18,-24.88799858,-3.415999889,-33.39139938
1.62E+18,-24.86359978,-3.379400015,-33.40359879
1.62E+18,-24.85140038,-3.355000019,-33.35480118
1.62E+18,-24.81480026,-3.29399991,-33.28160095
1.62E+18,-24.80259895,-3.196399927,-33.26939774
1.62E+18,-24.82699966,-3.159800053,-33.24499893
1.62E+18,-24.81480026,-3.086599827,-33.22060013
1.62E+18,-24.82699966,-3.049999952,-33.23279953
1.62E+18,-24.82699966,-2.988999844,-33.31819916
1.62E+18,-24.83919907,-2.940199852,-33.30599976
1.62E+18,-24.83919907,-2.952399969,-33.30599976
1.62E+18,-24.83919907,-2.940199852,-33.30599976
1.62E+18,-24.86359978,-2.927999973,-33.30599976
1.62E+18,-24.82699966,-2.842599869,-33.36700058
1.62E+18,-24.86359978,-2.818199873,-33.39139938
1.62E+18,-24.85140038,-2.781599998,-33.35480118
1.62E+18,-24.85140038,-2.769399881,-33.24499893
1.62E+18,-24.79039955,-2.744999886,-33.28160095
1.62E+18,-24.77820015,-2.684000015,-33.29380035
1.62E+18,-24.79039955,-2.647399902,-33.30599976
1.62E+18,-24.72939873,-2.622999907,-33.23279953
1.62E+18,-24.74160004,-2.622999907,-33.17179871
1.62E+18,-24.71719933,-2.610800028,-33.1473999
1.62E+18,-24.68059921,-2.598599911,-33.22060013
1.62E+18,-24.69279861,-2.635200024,-33.24499893
1.62E+18,-24.72939873,-2.635200024,-33.22060013
1.62E+18,-24.71719933,-2.622999907,-33.26939774
1.62E+18,-24.72939873,-2.635200024,-33.26939774
1.62E+18,-24.72939873,-2.659600019,-33.40359879
1.62E+18,-24.74160004,-2.684000015,-33.46459961
1.62E+18,-24.69279861,-2.684000015,-33.62319946
1.62E+18,-24.70499992,-2.671799898,-33.67200089
1.62E+18,-24.6439991,-2.586400032,-33.73299789
1.62E+18,-24.58300018,-2.53760004,-33.79399872
1.62E+18,-24.59519958,-2.549799919,-33.75740051
1.62E+18,-24.53419876,-2.574199915,-33.84280014
1.62E+18,-24.57079887,-2.549799919,-33.81839752
1.62E+18,-24.60739899,-2.513200045,-33.90380096
1.62E+18,-24.65620041,-2.452199936,-33.81839752
1.62E+18,-24.65620041,-2.391200066,-33.86719894
1.62E+18,-24.68059921,-2.391200066,-33.87939835
1.62E+18,-24.76599884,-2.342400074,-33.85499954
1.62E+18,-24.74160004,-2.281399965,-33.86719894
1.62E+18,-24.80259895,-2.183799982,-33.86719894
1.62E+18,-24.79039955,-2.086199999,-33.94039917
1.62E+18,-24.70499992,-2.037400007,-33.91600037
1.62E+18,-24.69279861,-2.037400007,-34.00139999
1.62E+18,-24.66839981,-2.013000011,-33.92819977
1.62E+18,-24.71719933,-1.976400018,-33.92819977
1.62E+18,-24.65620041,-2.037400007,-33.96479797
1.62E+18,-24.69279861,-1.988600016,-34.06240082
1.62E+18,-24.70499992,-1.951999903,-34.07460022
1.62E+18,-24.69279861,-2.000799894,-33.98920059
1.62E+18,-24.70499992,-2.037400007,-33.89159775
1.62E+18,-24.72939873,-1.988600016,-33.84280014
1.62E+18,-24.77820015,-1.976400018,-33.94039917
1.62E+18,-24.74160004,-2.013000011,-33.95259857
1.62E+18,-24.79039955,-2.000799894,-33.98920059
1.62E+18,-24.79039955,-2.013000011,-33.89159775
1.62E+18,-24.76599884,-2.000799894,-33.92819977
1.62E+18,-24.77820015,-2.013000011,-33.98920059
1.62E+18,-24.80259895,-1.96420002,-34.09899902
1.62E+18,-24.79039955,-2.049599886,-34.09899902
1.62E+18,-24.75379944,-2.122799873,-34.0501976
1.62E+18,-24.75379944,-2.13499999,-34.07460022
1.62E+18,-24.71719933,-2.110599995,-34.0501976
1.62E+18,-24.71719933,-2.183799982,-34.11119843
1.62E+18,-24.66839981,-2.244799852,-34.0379982
1.62E+18,-24.68059921,-2.269199848,-34.0257988
1.62E+18,-24.6439991,-2.354599953,-33.96479797
1.62E+18,-24.6317997,-2.36680007,-33.95259857
1.62E+18,-24.6317997,-2.391200066,-33.84280014
1.62E+18,-24.68059921,-2.440000057,-33.75740051
1.62E+18,-24.69279861,-2.500999928,-33.64759827
1.62E+18,-24.65620041,-2.549799919,-33.62319946
1.62E+18,-24.68059921,-2.586400032,-33.64759827
1.62E+18,-24.6317997,-2.586400032,-33.69639969
1.62E+18,-24.6196003,-2.549799919,-33.64759827
1.62E+18,-24.6317997,-2.549799919,-33.64759827
1.62E+18,-24.58300018,-2.53760004,-33.70859909
1.62E+18,-24.47319984,-2.525399923,-33.81839752
1.62E+18,-24.43659973,-2.488800049,-33.87939835
1.62E+18,-24.42440033,-2.464400053,-33.96479797
1.62E+18,-24.38780022,-2.452199936,-33.96479797
1.62E+18,-24.3512001,-2.525399923,-33.90380096
1.62E+18,-24.32679939,-2.586400032,-33.98920059
1.62E+18,-24.27799988,-2.635200024,-34.08679962
1.62E+18,-24.25359917,-2.647399902,-34.15999985
1.62E+18,-24.22920036,-2.684000015,-34.15999985
1.62E+18,-24.18039894,-2.769399881,-34.15999985
1.62E+18,-24.11940002,-2.854799986,-34.12339783
1.62E+18,-24.0705986,-2.903599977,-34.09899902
1.62E+18,-24.14379883,-2.927999973,-34.14780045
1.62E+18,-24.13159943,-2.927999973,-34.19659805
1.62E+18,-24.08279991,-2.866999865,-34.13560104
1.62E+18,-24.14379883,-2.89139986,-34.0501976
1.62E+18,-24.19260025,-2.781599998,-34.00139999
1.62E+18,-24.25359917,-2.671799898,-33.89159775
1.62E+18,-24.38780022,-2.53760004,-33.85499954
1.62E+18,-24.49759865,-2.440000057,-33.85499954
1.62E+18,-24.49759865,-2.269199848,-33.76959991
1.62E+18,-24.57079887,-2.147199869,-33.65979767
1.62E+18,-24.65620041,-2.073999882,-33.64759827
1.62E+18,-24.69279861,-1.903199911,-33.74520111
1.62E+18,-24.72939873,-1.890999913,-33.80619812
1.62E+18,-24.80259895,-1.85439992,-33.91600037
1.62E+18,-24.80259895,-1.79339993,-33.94039917
1.62E+18,-24.76599884,-1.756799936,-33.97700119
1.62E+18,-24.77820015,-1.756799936,-34.0379982
1.62E+18,-24.75379944,-1.756799936,-34.06240082
1.62E+18,-24.75379944,-1.768999934,-34.06240082
1.62E+18,-24.74160004,-1.866599917,-34.0257988
1.62E+18,-24.72939873,-1.866599917,-34.00139999
1.62E+18,-24.60739899,-1.96420002,-34.06240082
1.62E+18,-24.52199936,-2.02519989,-34.06240082
1.62E+18,-24.48539925,-2.061800003,-34.0135994
1.62E+18,-24.48539925,-2.13499999,-34.09899902
1.62E+18,-24.44879913,-2.244799852,-34.13560104
1.62E+18,-24.47319984,-2.330199957,-34.12339783
1.62E+18,-24.44879913,-2.378999949,-34.09899902
1.62E+18,-24.44879913,-2.476599932,-34.07460022
1.62E+18,-24.52199936,-2.488800049,-33.95259857
1.62E+18,-24.54640007,-2.562000036,-34.00139999
1.62E+18,-24.58300018,-2.659600019,-34.0135994
1.62E+18,-24.54640007,-2.72059989,-34.0379982
1.62E+18,-24.54640007,-2.696199894,-34.00139999
1.62E+18,-24.52199936,-2.757200003,-34.00139999
1.62E+18,-24.49759865,-2.818199873,-34.07460022
1.62E+18,-24.50979996,-2.854799986,-34.07460022
1.62E+18,-24.47319984,-2.89139986,-34.12339783
1.62E+18,-24.49759865,-2.915799856,-34.12339783
1.62E+18,-24.47319984,-2.927999973,-34.17219925
1.62E+18,-24.46100044,-2.927999973,-34.08679962
1.62E+18,-24.48539925,-2.988999844,-34.17219925
1.62E+18,-24.43659973,-2.927999973,-34.20879745
1.62E+18,-24.44879913,-2.903599977,-34.18439865
1.62E+18,-24.42440033,-2.940199852,-34.11119843
1.62E+18,-24.39999962,-2.952399969,-34.15999985
1.62E+18,-24.33899879,-2.940199852,-34.13560104
1.62E+18,-24.32679939,-2.940199852,-34.09899902
1.62E+18,-24.33899879,-2.927999973,-34.11119843
1.62E+18,-24.29019928,-2.903599977,-34.08679962
1.62E+18,-24.29019928,-2.89139986,-34.00139999
1.62E+18,-24.25359917,-2.952399969,-33.92819977
1.62E+18,-24.25359917,-2.915799856,-33.94039917
1.62E+18,-24.31459999,-2.903599977,-33.92819977
1.62E+18,-24.31459999,-2.89139986,-33.83060074
1.62E+18,-24.32679939,-2.866999865,-33.79399872
1.62E+18,-24.29019928,-2.903599977,-33.72079849
1.62E+18,-24.31459999,-2.927999973,-33.59880066
1.62E+18,-24.36339951,-2.952399969,-33.64759827
1.62E+18,-24.46100044,-2.89139986,-33.73299789
1.62E+18,-24.47319984,-2.866999865,-33.73299789
1.62E+18,-24.47319984,-2.769399881,-33.73299789
1.62E+18,-24.54640007,-2.696199894,-33.80619812
1.62E+18,-24.60739899,-2.659600019,-33.83060074
1.62E+18,-24.66839981,-2.586400032,-33.84280014
1.62E+18,-24.75379944,-2.476599932,-33.85499954
1.62E+18,-24.83919907,-2.464400053,-33.76959991
1.62E+18,-24.85140038,-2.452199936,-33.63539886
1.62E+18,-24.9489994,-2.464400053,-33.57439804
1.62E+18,-25.02219963,-2.549799919,-33.47679901
1.62E+18,-25.01000023,-2.647399902,-33.37919998
1.62E+18,-25.05879974,-2.744999886,-33.24499893
1.62E+18,-25.15639877,-2.854799986,-33.24499893
1.62E+18,-25.15639877,-2.915799856,-33.29380035
1.62E+18,-25.09539986,-3.013399839,-33.44020081
1.62E+18,-25.01000023,-3.025599957,-33.52560043
1.62E+18,-24.92459869,-3.098799944,-33.61100006
1.62E+18,-24.85140038,-3.110999823,-33.70859909
1.62E+18,-24.81480026,-3.147599936,-33.76959991
1.62E+18,-24.74160004,-3.12319994,-33.90380096
1.62E+18,-24.6196003,-3.062199831,-34.0501976
1.62E+18,-24.54640007,-3.110999823,-34.12339783
1.62E+18,-24.49759865,-3.062199831,-34.08679962
1.62E+18,-24.52199936,-3.12319994,-34.13560104
1.62E+18,-24.50979996,-3.062199831,-34.11119843
1.62E+18,-24.50979996,-3.001199961,-34.17219925
1.62E+18,-24.49759865,-2.964599848,-34.15999985
1.62E+18,-24.49759865,-2.964599848,-34.18439865
1.62E+18,-24.47319984,-3.001199961,-34.0501976
1.62E+18,-24.49759865,-3.013399839,-33.96479797
1.62E+18,-24.53419876,-3.049999952,-33.97700119
1.62E+18,-24.52199936,-3.098799944,-33.92819977
1.62E+18,-24.53419876,-3.171999931,-33.92819977
1.62E+18,-24.55859947,-3.245199919,-33.89159775
1.62E+18,-24.55859947,-3.318399906,-33.86719894
1.62E+18,-24.54640007,-3.330600023,-33.84280014
1.62E+18,-24.57079887,-3.355000019,-33.92819977
1.62E+18,-24.57079887,-3.281800032,-33.91600037
1.62E+18,-24.50979996,-3.257400036,-33.87939835
1.62E+18,-24.49759865,-3.208600044,-33.95259857
1.62E+18,-24.48539925,-3.184200048,-33.96479797
1.62E+18,-24.48539925,-3.147599936,-33.95259857
1.62E+18,-24.54640007,-3.001199961,-33.97700119
1.62E+18,-24.60739899,-2.89139986,-33.91600037
1.62E+18,-24.6317997,-2.769399881,-33.78179932
1.62E+18,-24.66839981,-2.696199894,-33.79399872
1.62E+18,-24.72939873,-2.574199915,-33.83060074
1.62E+18,-24.76599884,-2.391200066,-33.74520111
1.62E+18,-24.81480026,-2.31799984,-33.70859909
1.62E+18,-24.86359978,-2.293599844,-33.68420029
1.62E+18,-24.88799858,-2.31799984,-33.69639969
1.62E+18,-24.91239929,-2.354599953,-33.73299789
1.62E+18,-24.92459869,-2.415600061,-33.67200089
1.62E+18,-24.97340012,-2.562000036,-33.58660126
1.62E+18,-25.02219963,-2.684000015,-33.44020081
1.62E+18,-25.11979866,-2.83039999,-33.33039856
1.62E+18,-25.11979866,-2.89139986,-33.28160095
1.62E+18,-25.11979866,-2.952399969,-33.20840073
1.62E+18,-25.05879974,-3.086599827,-33.11079788
1.62E+18,-25.04660034,-3.159800053,-33.02539825
1.62E+18,-25.03439903,-3.171999931,-33.11079788
1.62E+18,-24.98559952,-3.196399927,-33.1230011
1.62E+18,-24.9368,-3.245199919,-33.1473999
1.62E+18,-24.87579918,-3.281800032,-33.1595993
1.62E+18,-24.90019989,-3.318399906,-33.19619751
1.62E+18,-24.9368,-3.391599894,-33.20840073
1.62E+18,-24.9368,-3.367199898,-33.20840073
1.62E+18,-24.9489994,-3.415999889,-33.1473999
1.62E+18,-24.96119881,-3.464799881,-33.02539825
1.62E+18,-24.9489994,-3.476999998,-33.00099945
1.62E+18,-24.9489994,-3.452600002,-32.91559982
1.62E+18,-24.9368,-3.52579999,-32.91559982
1.62E+18,-24.92459869,-3.550199986,-32.81800079
1.62E+18,-24.90019989,-3.52579999,-32.72039795
1.62E+18,-24.92459869,-3.562399864,-32.70819855
1.62E+18,-24.9368,-3.513599873,-32.8302002
1.62E+18,-24.9368,-3.489199877,-32.92779922
1.62E+18,-24.96119881,-3.464799881,-33.01319885
1.62E+18,-24.96119881,-3.489199877,-33.1352005
1.62E+18,-24.97340012,-3.415999889,-33.18399811
1.62E+18,-24.9489994,-3.428200006,-33.28160095
1.62E+18,-24.90019989,-3.367199898,-33.36700058
1.62E+18,-24.87579918,-3.330600023,-33.42799759
1.62E+18,-24.83919907,-3.428200006,-33.39139938
1.62E+18,-24.83919907,-3.428200006,-33.41579819
1.62E+18,-24.83919907,-3.428200006,-33.41579819
1.62E+18,-24.86359978,-3.415999889,-33.42799759
1.62E+18,-24.85140038,-3.489199877,-33.41579819
1.62E+18,-24.87579918,-3.52579999,-33.39139938
1.62E+18,-24.90019989,-3.611199856,-33.37919998
1.62E+18,-24.9368,-3.635599852,-33.34259796
1.62E+18,-24.99779892,-3.537999868,-33.35480118
1.62E+18,-25.04660034,-3.52579999,-33.29380035
1.62E+18,-25.05879974,-3.489199877,-33.33039856
1.62E+18,-25.11979866,-3.391599894,-33.24499893
1.62E+18,-25.16860008,-3.281800032,-33.18399811
1.62E+18,-25.19299889,-3.159800053,-33.1595993
1.62E+18,-25.229599,-3.001199961,-33.17179871
1.62E+18,-25.27840042,-2.879199982,-33.20840073
1.62E+18,-25.25399971,-2.805999994,-33.22060013
1.62E+18,-25.24180031,-2.708400011,-33.28160095
1.62E+18,-25.24180031,-2.684000015,-33.23279953
1.62E+18,-25.229599,-2.671799898,-33.36700058
1.62E+18,-25.24180031,-2.684000015,-33.41579819
1.62E+18,-25.24180031,-2.647399902,-33.47679901
1.62E+18,-25.229599,-2.696199894,-33.47679901
1.62E+18,-25.19299889,-2.708400011,-33.54999924
1.62E+18,-25.19299889,-2.757200003,-33.41579819
1.62E+18,-25.16860008,-2.842599869,-33.42799759
1.62E+18,-25.10759926,-2.89139986,-33.42799759
1.62E+18,-25.03439903,-2.940199852,-33.29380035
1.62E+18,-24.96119881,-2.940199852,-33.30599976
1.62E+18,-24.90019989,-3.049999952,-33.23279953
1.62E+18,-24.91239929,-3.074399948,-33.30599976
1.62E+18,-24.86359978,-3.171999931,-33.23279953
