Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
2.924733875E1,-7.941014320E-2,-3.145863488E-2,4.886778072E-3,8.555405982E-2
2.924974146E1,-7.941014320E-2,-3.756710514E-2,4.886778072E-3,8.798374186E-2
2.925214344E1,-7.696675509E-2,-4.245388508E-2,4.886778072E-3,8.803462016E-2
2.925454615E1,-7.574506104E-2,-4.734066129E-2,3.665083554E-3,8.939734515E-2
2.925694974E1,-7.696675509E-2,-5.100574717E-2,3.665083554E-3,9.240617117E-2
2.925935240E1,-7.207997888E-2,-5.222744122E-2,4.886778072E-3,8.914656231E-2
2.926175437E1,-7.207997888E-2,-5.222744122E-2,4.886778072E-3,8.914656231E-2
2.926415708E1,-7.330167294E-2,-5.467082933E-2,3.665083554E-3,9.151758122E-2
2.926656068E1,-6.841489673E-2,-5.344913527E-2,4.886778072E-3,8.695567121E-2
2.926896338E1,-6.719319522E-2,-5.589252338E-2,6.108472589E-3,8.761400054E-2
2.927136531E1,-6.474980712E-2,-5.467082933E-2,8.551862091E-3,8.517377206E-2
2.927376812E1,-6.230641901E-2,-5.467082933E-2,8.551862091E-3,8.333140929E-2
2.927617161E1,-5.986303091E-2,-5.955760926E-2,1.221694518E-2,8.532259396E-2
2.927857432E1,-5.741964281E-2,-5.833591148E-2,1.221694518E-2,8.276078599E-2
2.928097630E1,-5.497625470E-2,-5.833591148E-2,1.221694518E-2,8.108465267E-2
2.928337901E1,-5.253286287E-2,-5.955760926E-2,1.221694518E-2,8.034963753E-2
2.928578260E1,-5.253286287E-2,-5.833591148E-2,1.343864016E-2,7.964532189E-2
2.928818526E1,-4.886778072E-2,-5.833591148E-2,1.343864016E-2,7.727700570E-2
2.929058724E1,-4.886778072E-2,-5.711421743E-2,1.466033421E-2,7.658341350E-2
2.929298995E1,-4.642439261E-2,-5.589252338E-2,1.466033421E-2,7.412235694E-2
2.929539354E1,-4.275930673E-2,-5.467082933E-2,1.466033421E-2,7.093788332E-2
2.929779620E1,-4.398100078E-2,-5.100574717E-2,1.343864016E-2,6.867686454E-2
2.930019818E1,-4.153761268E-2,-4.856235534E-2,1.221694518E-2,6.506096658E-2
2.930260099E1,-3.909422457E-2,-4.367557913E-2,1.221694518E-2,5.987627541E-2
2.930500448E1,-3.787253052E-2,-4.001049697E-2,1.099525020E-2,5.617885690E-2
2.930740719E1,-3.787253052E-2,-3.390202299E-2,8.551862091E-3,5.154425357E-2
2.930980911E1,-3.420744836E-2,-2.657185495E-2,7.330167107E-3,4.393113189E-2
2.931221193E1,-2.932066843E-2,-2.168507688E-2,7.330167107E-3,3.719778900E-2
2.931461542E1,-2.932066843E-2,-1.801999472E-2,7.330167107E-3,3.518740054E-2
2.931701812E1,-2.809897438E-2,-1.435491070E-2,6.108472589E-3,3.213921685E-2
2.931942010E1,-2.565558441E-2,-1.068982668E-2,4.886778072E-3,2.821988671E-2
2.932182281E1,-2.321219631E-2,-7.024743594E-3,4.886778072E-3,2.473931446E-2
2.932422640E1,-2.076880634E-2,-3.359660041E-3,6.108472589E-3,2.190762583E-2
2.932662906E1,-1.710372418E-2,-9.162708884E-4,4.886778072E-3,1.781172460E-2
2.932903104E1,-1.343864016E-2,3.970507067E-3,4.886778072E-3,1.484057195E-2
2.933143385E1,-1.099525020E-2,6.413896102E-3,2.443389036E-3,1.296162567E-2
2.933383734E1,-9.773556143E-3,1.130067464E-2,0.000000000E0,1.494080476E-2
2.933624005E1,-1.099525020E-2,1.496575773E-2,-1.221694518E-3,1.861080247E-2
2.933864198E1,-6.108472589E-3,1.863084175E-2,-3.665083554E-3,1.994629136E-2
2.934104479E1,-6.108472589E-3,2.229592577E-2,-6.108472589E-3,2.391098452E-2
2.934344828E1,-3.665083554E-3,2.596100792E-2,-8.551862091E-3,2.757790991E-2
2.934585099E1,-2.443389036E-3,2.840439789E-2,-1.221694518E-2,3.101666841E-2
2.934825292E1,-2.443389036E-3,3.084778599E-2,-1.343864016E-2,3.373652472E-2
2.935065573E1,-1.221694518E-3,3.329117596E-2,-1.588202827E-2,3.690574151E-2
2.935305927E1,-2.443389036E-3,3.695625812E-2,-1.954711229E-2,4.187869103E-2
2.935546193E1,-0.000000000E0,3.939964995E-2,-1.954711229E-2,4.398206469E-2
2.935786391E1,-0.000000000E0,4.062134400E-2,-1.710372418E-2,4.407528751E-2
2.936026661E1,1.221694518E-3,3.939964995E-2,-1.588202827E-2,4.249780907E-2
2.936267021E1,1.221694518E-3,3.939964995E-2,-1.466033421E-2,4.205651380E-2
2.936507292E1,2.443389036E-3,3.817795217E-2,-1.099525020E-2,3.980479505E-2
2.936747484E1,2.443389036E-3,3.451287001E-2,-9.773556143E-3,3.595317436E-2
2.936987766E1,4.886778072E-3,2.962609194E-2,-6.108472589E-3,3.064146473E-2
2.937228115E1,7.330167107E-3,2.473931387E-2,-4.886778072E-3,2.626110433E-2
2.937468385E1,6.108472589E-3,1.985253580E-2,-2.443389036E-3,2.091427180E-2
2.937708578E1,7.330167107E-3,1.496575773E-2,1.221694518E-3,1.670921278E-2
2.937948859E1,6.108472589E-3,1.374406368E-2,2.443389036E-3,1.523754815E-2
2.938189213E1,4.886778072E-3,1.007897966E-2,3.665083554E-3,1.178555337E-2
2.938429479E1,6.108472589E-3,8.857285604E-3,3.665083554E-3,1.136652027E-2
2.938669677E1,2.443389036E-3,1.007897966E-2,4.886778072E-3,1.146457940E-2
2.938909948E1,1.221694518E-3,1.007897966E-2,4.886778072E-3,1.126760704E-2
2.939150307E1,-1.221694518E-3,1.007897966E-2,4.886778072E-3,1.126760704E-2
2.939390573E1,-4.886778072E-3,1.252236869E-2,2.443389036E-3,1.366237416E-2
2.939630771E1,-8.551862091E-3,1.252236869E-2,1.221694518E-3,1.521304047E-2
2.939871052E1,-7.330167107E-3,1.007897966E-2,0.000000000E0,1.246263137E-2
2.940111401E1,-9.773556143E-3,7.635590620E-3,-1.221694518E-3,1.246263140E-2
2.940351672E1,-1.343864016E-2,5.192201585E-3,-3.665083554E-3,1.486569353E-2
2.940591865E1,-1.343864016E-2,5.192201585E-3,-4.886778072E-3,1.521304068E-2
2.940832146E1,-1.588202827E-2,2.748812549E-3,-6.108472589E-3,1.723682771E-2
2.941072495E1,-1.588202827E-2,1.527118147E-3,-7.330167107E-3,1.755853814E-2
2.941312766E1,-1.466033421E-2,3.054236295E-4,-8.551862091E-3,1.697507078E-2
2.941552963E1,-1.832541823E-2,-9.162708884E-4,-1.099525020E-2,2.139055943E-2
2.941793234E1,-1.832541823E-2,-4.581354558E-3,-1.221694518E-2,2.249585545E-2
2.942033594E1,-2.076880634E-2,-7.024743594E-3,-1.221694518E-2,2.509868699E-2
2.942273859E1,-2.076880634E-2,-9.468132630E-3,-1.343864016E-2,2.648746688E-2
2.942514057E1,-2.076880634E-2,-1.435491070E-2,-1.466033421E-2,2.919472859E-2
2.942754328E1,-2.321219631E-2,-1.801999472E-2,-1.343864016E-2,3.231289706E-2
2.942994687E1,-2.443389036E-2,-2.046338283E-2,-1.343864016E-2,3.458846750E-2
2.943239771E1,-2.321219631E-2,-2.779355086E-2,-1.221694518E-2,3.821702862E-2
2.943484854E1,-2.321219631E-2,-3.023693897E-2,-8.551862091E-3,3.906677464E-2
2.943729937E1,-2.321219631E-2,-3.268032894E-2,-6.108472589E-3,4.054779148E-2
2.943975021E1,-2.321219631E-2,-3.390202299E-2,-4.886778072E-3,4.137673042E-2
2.944220104E1,-2.199050039E-2,-3.268032894E-2,-3.665083554E-3,3.956031906E-2
2.944465187E1,-2.321219631E-2,-3.512371704E-2,0.000000000E0,4.210084983E-2
2.944710271E1,-2.199050039E-2,-3.512371704E-2,0.000000000E0,4.143980702E-2
2.944955354E1,-2.076880634E-2,-3.634541109E-2,2.443389036E-3,4.193211626E-2
2.945200437E1,-1.832541823E-2,-3.756710514E-2,2.443389036E-3,4.186978018E-2
2.945445521E1,-1.954711229E-2,-4.001049697E-2,3.665083554E-3,4.468067037E-2
2.945690604E1,-1.954711229E-2,-4.123219103E-2,4.886778072E-3,4.589187047E-2
2.945935687E1,-1.588202827E-2,-3.878879920E-2,4.886778072E-3,4.219822703E-2
2.946180771E1,-1.710372418E-2,-3.756710514E-2,3.665083554E-3,4.143980704E-2
2.946425854E1,-1.710372418E-2,-3.634541109E-2,2.443389036E-3,4.024296756E-2
2.946670937E1,-1.588202827E-2,-3.145863488E-2,2.443389036E-3,3.532498663E-2
2.946916021E1,-1.588202827E-2,-2.657185495E-2,1.221694518E-3,3.098055575E-2
2.947161104E1,-1.221694518E-2,-2.046338283E-2,-1.221694518E-3,2.386412210E-2
2.947406187E1,-1.343864016E-2,-1.435491070E-2,-3.665083554E-3,2.000233357E-2
2.947651271E1,-1.343864016E-2,-1.068982668E-2,-3.665083554E-3,1.755853870E-2
2.947896354E1,-8.551862091E-3,-8.246437646E-3,-3.665083554E-3,1.243265525E-2
2.948141437E1,-9.773556143E-3,-4.581354558E-3,-6.108472589E-3,1.240260645E-2
2.948386521E1,-6.108472589E-3,-3.359660041E-3,-6.108472589E-3,9.268990794E-3
2.948631604E1,-3.665083554E-3,-2.137965523E-3,-3.665083554E-3,5.606832572E-3
2.948876687E1,-2.443389036E-3,-3.359660041E-3,-3.665083554E-3,5.539882943E-3
2.949121771E1,-1.221694518E-3,-3.359660041E-3,-4.886778072E-3,6.054787610E-3
2.949366854E1,-0.000000000E0,-2.137965523E-3,-3.665083554E-3,4.243080724E-3
2.949611937E1,3.665083554E-3,-9.162708884E-4,-3.665083554E-3,5.263575520E-3
2.949857021E1,3.665083554E-3,-9.162708884E-4,-6.108472589E-3,7.182327420E-3
2.950102104E1,3.665083554E-3,1.527118147E-3,-7.330167107E-3,8.336442713E-3
2.950347187E1,3.665083554E-3,3.970507067E-3,-7.330167107E-3,9.106542354E-3
2.950592271E1,3.665083554E-3,7.635590620E-3,-9.773556143E-3,1.293280640E-2
2.950837354E1,4.886778072E-3,1.130067464E-2,-1.099525020E-2,1.650700985E-2
2.951082437E1,4.886778072E-3,1.374406368E-2,-1.221694518E-2,1.902718150E-2
2.951327521E1,4.886778072E-3,1.496575773E-2,-1.221694518E-2,1.992757521E-2
2.951572604E1,7.330167107E-3,1.618745178E-2,-1.343864016E-2,2.227918298E-2
2.951817687E1,6.108472589E-3,1.618745178E-2,-1.588202827E-2,2.348586499E-2
2.952062771E1,4.886778072E-3,1.374406368E-2,-1.588202827E-2,2.156429243E-2
2.952307854E1,3.665083554E-3,1.130067464E-2,-1.588202827E-2,1.983373154E-2
2.952552937E1,2.443389036E-3,1.252236869E-2,-1.343864016E-2,1.853043219E-2
2.952798021E1,3.665083554E-3,1.496575773E-2,-1.466033421E-2,2.126810149E-2
2.953043104E1,1.221694518E-3,1.618745178E-2,-1.343864016E-2,2.107423028E-2
2.953288187E1,1.221694518E-3,1.985253580E-2,-1.221694518E-2,2.334243913E-2
2.953533271E1,1.221694518E-3,2.107422985E-2,-1.099525020E-2,2.380149634E-2
2.953778354E1,-1.221694518E-3,2.473931387E-2,-1.099525020E-2,2.710021615E-2
2.954023437E1,-4.886778072E-3,2.473931387E-2,-8.551862091E-3,2.662796643E-2
2.954268521E1,-7.330167107E-3,2.473931387E-2,-6.108472589E-3,2.651562630E-2
2.954513604E1,-9.773556143E-3,2.596100792E-2,-6.108472589E-3,2.840439701E-2
2.954758687E1,-8.551862091E-3,2.473931387E-2,-4.886778072E-3,2.662796643E-2
2.955003771E1,-1.343864016E-2,2.229592577E-2,-3.665083554E-3,2.628950727E-2
2.955248573E1,-1.832541823E-2,2.107422985E-2,-2.443389036E-3,2.803416250E-2
2.955488927E1,-2.076880634E-2,1.863084175E-2,0.000000000E0,2.790074517E-2
2.955729193E1,-2.321219631E-2,1.496575773E-2,0.000000000E0,2.761847139E-2
2.955969391E1,-3.054236248E-2,1.496575773E-2,2.443389036E-3,3.409955953E-2
2.956209672E1,-3.054236248E-2,1.374406368E-2,3.665083554E-3,3.369225474E-2
2.956450021E1,-3.176405653E-2,1.374406368E-2,6.108472589E-3,3.514495712E-2
2.956690292E1,-3.787253052E-2,1.496575773E-2,7.330167107E-3,4.137673044E-2
2.956930484E1,-4.153761268E-2,1.374406368E-2,8.551862091E-3,4.458034206E-2
2.957170766E1,-4.275930673E-2,1.374406368E-2,1.099525020E-2,4.624016787E-2
2.957411115E1,-4.520269856E-2,1.252236869E-2,1.343864016E-2,4.879232239E-2
2.957651385E1,-4.764608666E-2,1.130067464E-2,1.466033421E-2,5.111536189E-2
2.957891583E1,-4.642439261E-2,1.007897966E-2,1.710372418E-2,5.049106298E-2
2.958131854E1,-5.008947477E-2,5.192201585E-3,2.076880634E-2,5.447254131E-2
2.958372213E1,-5.008947477E-2,1.527118147E-3,2.321219631E-2,5.522765276E-2
2.958612479E1,-5.131116882E-2,-3.359660041E-3,2.443389036E-2,5.693099647E-2
2.958852677E1,-5.497625470E-2,-7.024743594E-3,2.565558441E-2,6.107327251E-2
2.959092948E1,-5.497625470E-2,-1.068982668E-2,2.687728032E-2,6.212124575E-2
2.959333307E1,-5.619794875E-2,-1.679829881E-2,2.809897438E-2,6.503802463E-2
2.959573573E1,-5.741964281E-2,-1.924168877E-2,2.687728032E-2,6.625440487E-2
2.959813771E1,-6.108472496E-2,-2.535016090E-2,2.809897438E-2,7.185768325E-2
2.960054052E1,-6.230641901E-2,-2.901524492E-2,2.932066843E-2,7.472399805E-2
2.960294401E1,-6.597150117E-2,-3.145863488E-2,2.932066843E-2,7.875015094E-2
2.960534672E1,-6.841489673E-2,-3.023693897E-2,2.809897438E-2,7.990258402E-2
2.960774864E1,-7.085828483E-2,-2.901524492E-2,2.809897438E-2,8.156183745E-2
2.961015146E1,-7.330167294E-2,-3.145863488E-2,2.687728032E-2,8.417344689E-2
2.961255495E1,-7.330167294E-2,-3.145863488E-2,2.687728032E-2,8.417344689E-2
2.961495766E1,-7.574506104E-2,-3.145863488E-2,2.443389036E-2,8.558022540E-2
2.961735963E1,-7.941014320E-2,-3.390202299E-2,2.199050039E-2,8.910050568E-2
2.961976234E1,-7.941014320E-2,-3.634541109E-2,2.076880634E-2,8.976805148E-2
2.962216594E1,-7.941014320E-2,-3.756710514E-2,1.954711229E-2,8.999637676E-2
2.962456859E1,-8.063183725E-2,-4.123219103E-2,1.954711229E-2,9.264813195E-2
2.962697057E1,-8.429691941E-2,-4.245388508E-2,1.588202827E-2,9.571071937E-2
2.962937338E1,-8.307522535E-2,-4.489727318E-2,1.466033421E-2,9.556245919E-2
2.963177687E1,-8.674030751E-2,-4.489727318E-2,1.343864016E-2,9.859129341E-2
2.963417958E1,-8.918370306E-2,-4.489727318E-2,1.099525020E-2,1.004509510E-1
2.963658151E1,-8.918370306E-2,-4.611896724E-2,9.773556143E-3,1.008772245E-1
2.963898432E1,-8.796200156E-2,-4.611896724E-2,7.330167107E-3,9.958917716E-2
2.964138781E1,-9.040539712E-2,-4.489727318E-2,6.108472589E-3,1.011247467E-1
2.964379052E1,-9.040539712E-2,-4.489727318E-2,4.886778072E-3,1.010583078E-1
2.964619250E1,-8.918370306E-2,-4.367557913E-2,3.665083554E-3,9.937163550E-2
2.964859521E1,-8.918370306E-2,-4.245388508E-2,2.443389036E-3,9.880301312E-2
2.965099880E1,-9.162709117E-2,-4.245388508E-2,1.221694518E-3,1.009918251E-1
2.965340146E1,-9.162709117E-2,-4.245388508E-2,-1.221694518E-3,1.009918251E-1
2.965580344E1,-9.162709117E-2,-4.001049697E-2,-1.221694518E-3,9.998928063E-2
2.965820614E1,-9.284878522E-2,-3.756710514E-2,-3.665083554E-3,1.002278262E-1
2.966060974E1,-9.407047927E-2,-3.756710514E-2,-4.886778072E-3,1.014121445E-1
2.966301240E1,-9.529217333E-2,-3.634541109E-2,-4.886778072E-3,1.021051801E-1
2.966541437E1,-9.651386738E-2,-3.390202299E-2,-4.886778072E-3,1.024116905E-1
2.966781719E1,-9.651386738E-2,-2.779355086E-2,-4.886778072E-3,1.005549037E-1
2.967022068E1,-1.001789495E-1,-2.535016090E-2,-3.665083554E-3,1.034015736E-1
2.967262338E1,-9.773556143E-2,-2.168507688E-2,0.000000000E0,1.001123495E-1
2.967502531E1,-9.529217333E-2,-2.046338283E-2,2.443389036E-3,9.749522288E-2
2.967742812E1,-9.162709117E-2,-2.046338283E-2,3.665083554E-3,9.395587640E-2
2.967983161E1,-8.918370306E-2,-2.046338283E-2,7.330167107E-3,9.179441311E-2
2.968223432E1,-8.674030751E-2,-2.046338283E-2,8.551862091E-3,8.953080659E-2
2.968463630E1,-8.429691941E-2,-2.046338283E-2,1.343864016E-2,8.777993909E-2
2.968703901E1,-8.185353130E-2,-2.290677279E-2,1.466033421E-2,8.625338385E-2
2.968944260E1,-7.696675509E-2,-2.535016090E-2,1.832541823E-2,8.308028045E-2
2.969184526E1,-7.574506104E-2,-2.779355086E-2,1.954711229E-2,8.301737975E-2
2.969424724E1,-7.696675509E-2,-3.023693897E-2,1.954711229E-2,8.497201578E-2
2.969664995E1,-7.452336699E-2,-3.023693897E-2,2.076880634E-2,8.306231409E-2
2.969905354E1,-7.085828483E-2,-3.268032894E-2,2.076880634E-2,8.074802626E-2
2.970145625E1,-6.963659078E-2,-3.512371704E-2,2.199050039E-2,8.103401990E-2
2.970385818E1,-7.085828483E-2,-3.634541109E-2,2.076880634E-2,8.229962791E-2
2.970626099E1,-6.719319522E-2,-3.634541109E-2,2.076880634E-2,7.916601360E-2
2.970866448E1,-6.719319522E-2,-3.756710514E-2,2.076880634E-2,7.973428491E-2
2.971106719E1,-6.230641901E-2,-3.512371704E-2,1.954711229E-2,7.414752152E-2
2.971346911E1,-6.108472496E-2,-3.634541109E-2,1.710372418E-2,7.310861722E-2
2.971587193E1,-5.864133686E-2,-3.390202299E-2,1.466033421E-2,6.930424915E-2
2.971827547E1,-5.619794875E-2,-3.390202299E-2,1.343864016E-2,6.699368370E-2
2.972067812E1,-5.375456065E-2,-3.390202299E-2,1.221694518E-2,6.471594628E-2
2.972308010E1,-5.253286287E-2,-3.390202299E-2,8.551862091E-3,6.310454175E-2
2.972548281E1,-4.642439261E-2,-3.145863488E-2,7.330167107E-3,5.655617816E-2
2.972788641E1,-4.520269856E-2,-2.901524492E-2,6.108472589E-3,5.405998365E-2
2.973028911E1,-4.153761268E-2,-2.779355086E-2,3.665083554E-3,5.011274862E-2
2.973269104E1,-3.787253052E-2,-2.412846684E-2,1.221694518E-3,4.492219961E-2
2.973509385E1,-3.298575059E-2,-2.046338283E-2,0.000000000E0,3.881764777E-2
2.973749734E1,-3.298575059E-2,-1.679829881E-2,-2.443389036E-3,3.709734134E-2
2.973990005E1,-2.932066843E-2,-1.313321572E-2,-2.443389036E-3,3.222038333E-2
2.974230198E1,-2.687728032E-2,-8.246437646E-3,-3.665083554E-3,2.835180363E-2
2.974470479E1,-2.443389036E-2,-5.803049076E-3,-3.665083554E-3,2.537958262E-2
2.974710833E1,-1.954711229E-2,-3.359660041E-3,-4.886778072E-3,2.042688215E-2
2.974951099E1,-1.832541823E-2,1.527118147E-3,-6.108472589E-3,1.937695747E-2
2.975191297E1,-1.710372418E-2,1.527118147E-3,-6.108472589E-3,1.822588566E-2
2.975431568E1,-1.221694518E-2,5.192201585E-3,-6.108472589E-3,1.461253380E-2
2.975671927E1,-1.221694518E-2,8.857285604E-3,-7.330167107E-3,1.677607247E-2
2.975912193E1,-9.773556143E-3,1.007897966E-2,-6.108472589E-3,1.531083499E-2
2.976152390E1,-9.773556143E-3,1.252236869E-2,-6.108472589E-3,1.701897631E-2
2.976392672E1,-6.108472589E-3,1.618745178E-2,-7.330167107E-3,1.879038005E-2
2.976633021E1,-6.108472589E-3,1.863084175E-2,-8.551862091E-3,2.139055976E-2
2.976873292E1,-4.886778072E-3,2.351761982E-2,-8.551862091E-3,2.549692897E-2
2.977113484E1,-3.665083554E-3,2.351761982E-2,-8.551862091E-3,2.529121635E-2
2.977353766E1,-2.443389036E-3,2.718270384E-2,-7.330167107E-3,2.825952738E-2
2.977594114E1,1.221694518E-3,2.840439789E-2,-7.330167107E-3,2.936041054E-2
2.977834385E1,1.221694518E-3,3.084778599E-2,-6.108472589E-3,3.147049214E-2
2.978074578E1,-1.221694518E-3,3.084778599E-2,-6.108472589E-3,3.147049214E-2
2.978314859E1,-0.000000000E0,3.329117596E-2,-7.330167107E-3,3.408861609E-2
2.978555213E1,-2.443389036E-3,3.329117596E-2,-6.108472589E-3,3.393502592E-2
2.978795479E1,-1.221694518E-3,3.451287001E-2,-6.108472589E-3,3.507055990E-2
2.979035677E1,-2.443389036E-3,3.329117596E-2,-4.886778072E-3,3.373652541E-2
2.979275948E1,-3.665083554E-3,3.206948191E-2,-4.886778072E-3,3.264605807E-2
2.979516307E1,-3.665083554E-3,2.962609194E-2,-3.665083554E-3,3.007608682E-2
2.979756578E1,-4.886778072E-3,2.718270384E-2,0.000000000E0,2.761847186E-2
2.979996771E1,-6.108472589E-3,2.351761982E-2,1.221694518E-3,2.432867479E-2
2.980237052E1,-6.108472589E-3,2.229592577E-2,2.443389036E-3,2.324633075E-2
2.980477401E1,-4.886778072E-3,1.863084175E-2,3.665083554E-3,1.960667492E-2
2.980717672E1,-7.330167107E-3,1.374406368E-2,6.108472589E-3,1.673152932E-2
2.980957865E1,-9.773556143E-3,1.252236869E-2,4.886778072E-3,1.661964853E-2
2.981198146E1,-6.108472589E-3,1.374406368E-2,6.108472589E-3,1.623348888E-2
2.981438495E1,-9.773556143E-3,1.007897966E-2,7.330167107E-3,1.583791591E-2
2.981678766E1,-1.221694518E-2,8.857285604E-3,7.330167107E-3,1.677607247E-2
2.981918963E1,-1.221694518E-2,3.970507067E-3,8.551862091E-3,1.543220727E-2
2.982159234E1,-1.466033421E-2,1.527118147E-3,7.330167107E-3,1.646173864E-2
2.982399594E1,-1.710372418E-2,-2.137965523E-3,7.330167107E-3,1.873071347E-2
2.982639859E1,-1.832541823E-2,-5.803049076E-3,8.551862091E-3,2.103878982E-2
2.982880057E1,-2.199050039E-2,-9.468132630E-3,7.330167107E-3,2.503914920E-2
2.983120328E1,-2.321219631E-2,-1.068982668E-2,8.551862091E-3,2.694833570E-2
2.983360687E1,-2.565558441E-2,-1.435491070E-2,9.773556143E-3,3.098055636E-2
2.983600958E1,-2.687728032E-2,-1.557660475E-2,9.773556143E-3,3.256595174E-2
2.983841151E1,-2.809897438E-2,-1.557660475E-2,1.099525020E-2,3.395700964E-2
2.984081432E1,-3.054236248E-2,-1.435491070E-2,1.343864016E-2,3.632487325E-2
2.984321781E1,-3.298575059E-2,-1.068982668E-2,1.588202827E-2,3.813883792E-2
2.984562052E1,-3.420744836E-2,-3.359660041E-3,2.076880634E-2,4.015943421E-2
2.984802245E1,-3.176405653E-2,3.054236295E-4,2.565558441E-2,4.083206562E-2
2.985042526E1,-3.420744836E-2,7.635590620E-3,3.054236248E-2,4.648965125E-2
2.985282880E1,-3.054236248E-2,1.618745178E-2,3.787253052E-2,5.127570642E-2
2.985523146E1,-2.687728032E-2,2.229592577E-2,4.398100078E-2,5.615892568E-2
2.985763344E1,-2.687728032E-2,3.084778599E-2,4.886778072E-2,6.373408892E-2
2.986003615E1,-2.443389036E-2,3.695625812E-2,5.619794875E-2,7.156108898E-2
2.986243974E1,-2.199050039E-2,4.306473210E-2,5.986303091E-2,7.695281495E-2
2.986484240E1,-1.954711229E-2,5.161659420E-2,6.597150117E-2,8.601512287E-2
2.986724437E1,-1.832541823E-2,5.772506446E-2,7.085828483E-2,9.321427224E-2
2.986964708E1,-1.832541823E-2,6.139015034E-2,7.452336699E-2,9.827666935E-2
2.987205068E1,-1.710372418E-2,6.872031838E-2,7.818844914E-2,1.054914836E-1
2.987445338E1,-1.832541823E-2,7.360709459E-2,8.063183725E-2,1.107037421E-1
2.987685531E1,-2.076880634E-2,7.971556485E-2,8.551861346E-2,1.187406748E-1
2.987925812E1,-1.954711229E-2,8.704573661E-2,8.918370306E-2,1.261458789E-1
2.988166161E1,-2.076880634E-2,9.315420687E-2,9.407047927E-2,1.340085991E-1
2.988406432E1,-2.076880634E-2,9.804098308E-2,9.773556143E-2,1.399843479E-1
2.988646630E1,-2.199050039E-2,1.029277667E-1,1.001789495E-1,1.453049524E-1
2.988886901E1,-2.565558441E-2,1.065928489E-1,1.014006436E-1,1.493396631E-1
2.989127260E1,-2.443389036E-2,1.065928489E-1,1.038440317E-1,1.508066091E-1
2.989367526E1,-2.809897438E-2,1.078145429E-1,1.050657257E-1,1.531415514E-1
2.989607724E1,-3.054236248E-2,1.102579311E-1,1.062874198E-1,1.561622966E-1
2.989847995E1,-3.298575059E-2,1.114796251E-1,1.050657257E-1,1.566989894E-1
2.990088354E1,-3.542914242E-2,1.139230132E-1,1.038440317E-1,1.581684545E-1
2.990328620E1,-3.909422457E-2,1.127013192E-1,1.038440317E-1,1.581566586E-1
2.990568818E1,-4.031591862E-2,1.114796251E-1,1.038440317E-1,1.575965197E-1
2.990809099E1,-4.520269856E-2,1.053711548E-1,1.038440317E-1,1.546930740E-1
2.991049448E1,-5.008947477E-2,9.926267713E-2,1.050657257E-1,1.529733352E-1
2.991289719E1,-5.008947477E-2,9.437590092E-2,1.038440317E-1,1.489944599E-1
2.991529911E1,-5.619794875E-2,8.826743066E-2,1.050657257E-1,1.482840365E-1
2.991770193E1,-5.864133686E-2,7.971556485E-2,1.050657257E-1,1.443335872E-1
2.992010547E1,-6.108472496E-2,6.994201243E-2,1.075091213E-1,1.420613948E-1
2.992250812E1,-6.841489673E-2,6.139015034E-2,1.050657257E-1,1.395999834E-1
2.992491010E1,-6.963659078E-2,5.650337040E-2,1.062874198E-1,1.390643781E-1
2.992731281E1,-7.818844914E-2,4.917320609E-2,1.075091213E-1,1.417379587E-1
2.992971640E1,-8.307522535E-2,4.306473210E-2,1.087308154E-1,1.434519237E-1
2.993211906E1,-8.918370306E-2,3.817795217E-2,1.087308154E-1,1.457178065E-1
2.993452104E1,-9.407047927E-2,3.451287001E-2,1.099525094E-1,1.487613780E-1
2.993692385E1,-1.001789495E-1,3.206948191E-2,1.111742035E-1,1.530489370E-1
2.993932734E1,-1.050657257E-1,2.840439789E-2,1.123958975E-1,1.564559181E-1
2.994173005E1,-1.111742035E-1,2.351761982E-2,1.148392856E-1,1.615575547E-1
2.994413198E1,-1.111742035E-1,1.985253580E-2,1.160609797E-1,1.619381910E-1
2.994653479E1,-1.148392856E-1,1.496575773E-2,1.172826737E-1,1.648249404E-1
2.994893828E1,-1.197260618E-1,1.252236869E-2,1.197260618E-1,1.697806511E-1
