"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.149684004E1,5.339344740E-1,6.194900274E-1,-2.426002741E0
9.150679404E1,4.435878098E-1,7.036896348E-1,-2.538013458E0
9.151674804E1,3.856624961E-1,7.806548476E-1,-2.628914356E0
9.152670104E1,3.683205247E-1,8.434562087E-1,-2.690676212E0
9.153665504E1,3.996165097E-1,8.938589692E-1,-2.717599154E0
9.154660904E1,4.649100006E-1,9.119050503E-1,-2.696251154E0
9.155656304E1,5.522507429E-1,8.908388019E-1,-2.607957125E0
9.156651604E1,6.231030822E-1,8.151858449E-1,-2.451544523E0
9.157647004E1,6.179652214E-1,6.815815568E-1,-2.219683647E0
9.158642404E1,4.955466688E-1,5.131866932E-1,-1.962515116E0
9.159637704E1,2.351674736E-1,3.267931938E-1,-1.732327938E0
9.160633104E1,-1.370066106E-1,1.249663383E-1,-1.557608843E0
9.161628504E1,-5.742117167E-1,-7.671283185E-2,-1.454526544E0
9.162623804E1,-1.020438790E0,-2.823165953E-1,-1.434864402E0
9.163619204E1,-1.435124874E0,-5.089427829E-1,-1.481205940E0
9.164614604E1,-1.784571528E0,-7.294676900E-1,-1.571534991E0
9.165609904E1,-2.036717176E0,-9.364379048E-1,-1.679842353E0
9.166605304E1,-2.172369957E0,-1.131641746E0,-1.742641568E0
9.167600646E1,-2.191206217E0,-1.277209759E0,-1.754161358E0
9.168595946E1,-2.106252670E0,-1.348594546E0,-1.720137358E0
9.169591346E1,-1.937071085E0,-1.330572367E0,-1.649563909E0
9.170586746E1,-1.707825422E0,-1.247298837E0,-1.509906888E0
9.171582046E1,-1.423980236E0,-1.112669349E0,-1.305216074E0
9.172577446E1,-1.116064191E0,-9.301735759E-1,-1.069095731E0
9.173572846E1,-8.028305769E-1,-7.162873745E-1,-8.415460587E-1
9.174568146E1,-5.108284950E-1,-5.324903727E-1,-6.764593124E-1
9.175563546E1,-2.640584111E-1,-4.101421833E-1,-5.751767159E-1
9.176558946E1,-7.995302975E-2,-3.256600499E-1,-5.123207569E-1
9.177554246E1,4.041657224E-2,-2.744769454E-1,-4.673140347E-1
9.178549646E1,7.811521739E-2,-2.869458497E-1,-4.071228802E-1
9.179545046E1,4.552148283E-2,-3.642270267E-1,-3.018216193E-1
9.180540346E1,-6.049416214E-2,-4.398488104E-1,-2.122022361E-1
9.181535746E1,-1.906253844E-1,-5.112497211E-1,-1.754682362E-1
9.182531146E1,-2.927019596E-1,-5.833258033E-1,-1.545507014E-1
9.183526446E1,-3.355980217E-1,-5.944601297E-1,-1.367110461E-1
9.184521846E1,-3.056318760E-1,-5.164132714E-1,-1.242719442E-1
9.185517246E1,-2.276022881E-1,-3.915972114E-1,-1.239534318E-1
9.186512546E1,-1.253336966E-1,-2.659351528E-1,-1.298616529E-1
9.187507946E1,-1.675958186E-2,-1.333679259E-1,-1.153524294E-1
9.188503346E1,9.361592680E-2,1.164519135E-2,-6.447193772E-2
9.189498646E1,1.965248138E-1,1.388009787E-1,1.914053806E-3
9.190494046E1,2.392238081E-1,2.195184678E-1,5.013857409E-2
9.191489446E1,1.948046684E-1,2.639175057E-1,5.550153553E-2
9.192484746E1,6.167510897E-2,2.704166770E-1,2.607919835E-2
9.193480146E1,-1.494020373E-1,2.307657450E-1,4.433678463E-3
9.194475546E1,-4.169972539E-1,1.592814326E-1,1.646264456E-2
9.195470946E1,-7.109457850E-1,1.170572117E-1,8.779235929E-2
9.196466246E1,-1.012806296E0,1.211606041E-1,2.255651355E-1
9.197461646E1,-1.308766723E0,5.454345420E-2,3.880560994E-1
9.198457046E1,-1.564337850E0,-1.380313188E-1,5.298760533E-1
9.199452346E1,-1.682767391E0,-4.078394771E-1,5.987594724E-1
9.200447746E1,-1.599245071E0,-6.149958372E-1,6.032745838E-1
9.201443146E1,-1.345169187E0,-6.954405308E-1,5.933124423E-1
9.202438446E1,-1.013043523E0,-6.032424569E-1,6.376458406E-1
9.203433846E1,-7.231097221E-1,-4.046272635E-1,7.917975187E-1
9.204429246E1,-5.422043800E-1,-2.272061110E-1,1.074979186E0
9.205424546E1,-4.907985032E-1,-1.316912919E-1,1.429175854E0
9.206419946E1,-5.548754930E-1,-9.274893999E-2,1.718768716E0
9.207415346E1,-6.898397207E-1,-2.504713088E-2,1.863860726E0
9.208410646E1,-8.422740102E-1,5.955750123E-2,1.866661072E0
9.209406046E1,-9.722140431E-1,1.282835454E-1,1.777004004E0
9.210401446E1,-1.078331113E0,1.017752364E-1,1.652727127E0
9.211396746E1,-1.143478274E0,-4.425889999E-2,1.555806398E0
9.212392146E1,-1.142010331E0,-2.261738330E-1,1.493315339E0
9.213387546E1,-1.040045738E0,-4.031403959E-1,1.468044043E0
9.214382846E1,-8.394589424E-1,-5.658478141E-1,1.471271873E0
9.215378246E1,-5.557575226E-1,-7.460520267E-1,1.491932034E0
9.216373646E1,-2.158087492E-1,-8.692045808E-1,1.526729226E0
9.217368946E1,1.412348300E-1,-9.278386235E-1,1.597019553E0
9.218364346E1,4.820749760E-1,-9.574899673E-1,1.695782065E0
9.219359746E1,7.842046022E-1,-9.498922825E-1,1.802803040E0
9.220355046E1,1.037256360E0,-9.028552771E-1,1.888568759E0
9.221350446E1,1.253518939E0,-8.145022988E-1,1.937842131E0
9.222345846E1,1.448308945E0,-6.960102916E-1,1.968922496E0
9.223341146E1,1.635579467E0,-5.628558993E-1,1.979507923E0
9.224336546E1,1.813626885E0,-4.398977458E-1,1.965559959E0
9.225331946E1,1.992360830E0,-3.188367784E-1,1.933676600E0
9.226327246E1,2.164933920E0,-1.941931099E-1,1.862005591E0
9.227322646E1,2.322403431E0,-7.447350025E-2,1.761373997E0
9.228318046E1,2.443374872E0,1.484439708E-2,1.656033754E0
9.229313346E1,2.530087233E0,9.772252291E-2,1.576166630E0
9.230308746E1,2.578229666E0,1.843554229E-1,1.529685140E0
9.231304146E1,2.601704597E0,2.525610030E-1,1.501406312E0
9.232299446E1,2.594854832E0,3.037165999E-1,1.471075535E0
9.233294846E1,2.559989214E0,3.362691104E-1,1.427592039E0
9.234290246E1,2.480603456E0,3.303619623E-1,1.366333008E0
9.235285546E1,2.349219561E0,2.830525041E-1,1.287961245E0
9.236280946E1,2.161482811E0,1.901763380E-1,1.181488395E0
9.237276346E1,1.938970208E0,5.761750415E-2,1.052010536E0
9.238271646E1,1.698788166E0,-7.065099478E-2,8.867225051E-1
9.239267046E1,1.444149137E0,-1.961469203E-1,6.640220881E-1
9.240262446E1,1.195793867E0,-2.976860702E-1,4.138780236E-1
9.241257746E1,9.571671486E-1,-3.780668378E-1,1.507961750E-1
9.242253146E1,7.368049622E-1,-4.296634495E-1,-1.103179753E-1
9.243248546E1,5.280135870E-1,-4.354464114E-1,-3.653040230E-1
9.244243846E1,3.336137235E-1,-3.960409462E-1,-6.241171956E-1
9.245239246E1,1.373024434E-1,-3.030886054E-1,-8.916044235E-1
9.246234646E1,-4.755529016E-2,-1.725926399E-1,-1.183343410E0
9.247229946E1,-1.993984282E-1,1.171877142E-2,-1.502188087E0
9.248225346E1,-3.105520904E-1,2.468298078E-1,-1.825552344E0
9.249220746E1,-4.013652503E-1,4.524237514E-1,-2.088929653E0
9.250216046E1,-5.162564516E-1,5.703048110E-1,-2.267508984E0
9.251211446E1,-6.763222218E-1,6.041026711E-1,-2.396531343E0
9.252206846E1,-8.398983479E-1,6.331021190E-1,-2.556011677E0
9.253202146E1,-9.384391904E-1,6.951531172E-1,-2.787532806E0
9.254197546E1,-9.336718917E-1,7.420202494E-1,-3.077000618E0
9.255192946E1,-8.132672310E-1,7.985443473E-1,-3.342556715E0
9.256188246E1,-5.867992640E-1,8.780791163E-1,-3.515094995E0
9.257183646E1,-2.950351536E-1,9.693332911E-1,-3.552014589E0
9.258179046E1,1.229471713E-2,1.026105523E0,-3.419304371E0
9.259174346E1,2.826639414E-1,9.908312559E-1,-3.097537041E0
9.260169746E1,4.860095978E-1,8.809540272E-1,-2.644981384E0
9.261165146E1,5.827494264E-1,6.953946352E-1,-2.150317907E0
9.262160446E1,5.256054401E-1,4.669726193E-1,-1.731031060E0
9.263155846E1,3.313158154E-1,2.521242797E-1,-1.463339448E0
9.264151246E1,3.490998968E-2,3.505747765E-2,-1.355287790E0
9.265146546E1,-3.217446208E-1,-2.079716474E-1,-1.379267097E0
9.266141946E1,-6.877287030E-1,-4.566714764E-1,-1.476787329E0
9.267137346E1,-1.025064349E0,-6.737153530E-1,-1.593290448E0
9.268132671E1,-1.282884717E0,-8.543993831E-1,-1.668694973E0
9.269128071E1,-1.426961660E0,-1.034978271E0,-1.665411115E0
9.270123471E1,-1.459507585E0,-1.196138382E0,-1.596166253E0
9.271118771E1,-1.400473714E0,-1.315360069E0,-1.485092640E0
9.272114171E1,-1.283625126E0,-1.372021437E0,-1.352231264E0
9.273109571E1,-1.115727425E0,-1.357799888E0,-1.211702824E0
9.274104871E1,-9.098185301E-1,-1.283324838E0,-1.092075467E0
9.275100271E1,-6.825739145E-1,-1.179113388E0,-1.002349973E0
9.276095671E1,-4.357632995E-1,-1.049899578E0,-9.269473553E-1
9.277090971E1,-1.950723976E-1,-8.753675818E-1,-8.591725826E-1
9.278086371E1,1.431331877E-2,-7.021012902E-1,-7.921389341E-1
9.279081771E1,1.476157010E-1,-5.886609554E-1,-7.149882913E-1
9.280077071E1,1.747666299E-1,-5.394023061E-1,-6.339783669E-1
9.281072471E1,1.069605723E-1,-5.180734396E-1,-5.598629713E-1
9.282067871E1,-1.848176867E-2,-4.887358248E-1,-4.944517016E-1
9.283063171E1,-1.657529920E-1,-4.269638360E-1,-4.333797991E-1
9.284058571E1,-2.890171409E-1,-3.388435841E-1,-3.914786875E-1
9.285053971E1,-3.796792626E-1,-2.640781105E-1,-3.472886384E-1
9.286049271E1,-4.337297082E-1,-1.858653277E-1,-2.982731462E-1
9.287044671E1,-4.656529129E-1,-1.017081663E-1,-2.516427934E-1
9.288040071E1,-4.923452139E-1,-2.347461879E-2,-2.083264887E-1
9.289035371E1,-5.237452984E-1,4.769511521E-2,-1.655166745E-1
9.290030771E1,-5.640256405E-1,1.181045622E-1,-1.114284173E-1
9.291026171E1,-6.119167805E-1,1.634440273E-1,-3.733424842E-2
9.292021471E1,-6.747221351E-1,1.897965372E-1,5.421537533E-2
9.293016871E1,-7.498205304E-1,1.927924156E-1,1.334372759E-1
9.294012271E1,-8.360470533E-1,1.538064033E-1,1.912544966E-1
9.295007571E1,-9.261336923E-1,6.184973940E-2,2.277541161E-1
9.296002971E1,-1.005070329E0,-9.241306782E-2,2.432265431E-1
9.296998371E1,-1.058937430E0,-2.508081794E-1,2.240667790E-1
9.297993671E1,-1.088762164E0,-3.518240154E-1,1.753394455E-1
9.298989071E1,-1.111428738E0,-3.746207952E-1,1.374039799E-1
9.299984471E1,-1.160025597E0,-3.796443343E-1,1.371957213E-1
9.300979771E1,-1.225346327E0,-4.480087757E-1,1.838700175E-1
9.301975171E1,-1.249678731E0,-5.520030856E-1,2.475187629E-1
9.302970571E1,-1.169510484E0,-5.729416013E-1,3.000650406E-1
9.303965871E1,-9.817340970E-1,-4.580198228E-1,3.474791646E-1
9.304961271E1,-7.199711204E-1,-2.543558180E-1,4.182346761E-1
9.305956671E1,-4.410516322E-1,-2.161709592E-2,5.447252393E-1
9.306951971E1,-1.959200948E-1,1.719967127E-1,7.179838419E-1
9.307947371E1,5.580526777E-3,3.894688785E-1,9.022887349E-1
9.308942771E1,1.350752413E-1,5.995263457E-1,1.085163832E0
9.309938071E1,2.095257640E-1,7.768532038E-1,1.246613979E0
9.310933471E1,2.316889763E-1,8.973366618E-1,1.388105035E0
9.311928871E1,2.052195519E-1,9.299393296E-1,1.513846755E0
9.312924171E1,1.271640956E-1,8.634034991E-1,1.618315220E0
9.313919571E1,1.364765689E-2,7.039483190E-1,1.714766622E0
9.314914971E1,-9.502556920E-2,4.374513924E-1,1.830638766E0
9.315910271E1,-1.584317088E-1,1.025373340E-1,1.949941158E0
9.316905671E1,-1.581987143E-1,-2.379990816E-1,2.073685646E0
9.317901071E1,-8.184482157E-2,-5.569711924E-1,2.189274788E0
9.318896371E1,5.287896097E-2,-8.366440535E-1,2.296375275E0
9.319891771E1,2.264320999E-1,-1.052903056E0,2.395666599E0
9.320887171E1,4.286432266E-1,-1.184579730E0,2.502902031E0
9.321882471E1,6.535000205E-1,-1.239216328E0,2.621119261E0
9.322877871E1,8.889953494E-1,-1.229038000E0,2.744179010E0
9.323873271E1,1.140022278E0,-1.176644802E0,2.854501724E0
9.324868571E1,1.404258013E0,-1.086501718E0,2.940169334E0
9.325863971E1,1.664818525E0,-9.468102455E-1,2.986761808E0
9.326859371E1,1.909717679E0,-7.862324119E-1,3.000736475E0
9.327854671E1,2.114616632E0,-6.120749712E-1,2.997571230E0
9.328850071E1,2.264909267E0,-4.361904860E-1,2.981965780E0
9.329845471E1,2.364775896E0,-2.741563022E-1,2.957559109E0
9.330840771E1,2.406630993E0,-1.096756309E-1,2.900966406E0
9.331836171E1,2.413697481E0,6.682004035E-2,2.783369303E0
9.332831571E1,2.402323961E0,2.670045793E-1,2.627471685E0
9.333826871E1,2.411020756E0,4.621002972E-1,2.424855471E0
9.334822271E1,2.486880302E0,6.953012943E-1,2.177398205E0
9.335817671E1,2.625852823E0,9.337873459E-1,1.913421392E0
9.336812971E1,2.778035402E0,1.163724780E0,1.620851159E0
9.337808371E1,2.862382174E0,1.363066077E0,1.297880054E0
9.338803771E1,2.809285879E0,1.464569330E0,9.892029166E-1
9.339799071E1,2.589798689E0,1.509811163E0,6.840448976E-1
9.340794471E1,2.240466356E0,1.455093265E0,3.831219077E-1
9.341789871E1,1.811187148E0,1.304104805E0,7.659339160E-2
9.342785171E1,1.359773159E0,1.109520555E0,-2.415991277E-1
9.343780571E1,9.350740910E-1,9.527474046E-1,-5.633596182E-1
9.344775971E1,5.712081194E-1,8.680734038E-1,-8.539627790E-1
9.345771271E1,2.730581760E-1,8.054651022E-1,-1.100397468E0
9.346766671E1,2.315020934E-2,6.964982748E-1,-1.304704905E0
9.347762071E1,-1.830261350E-1,5.333991051E-1,-1.517787933E0
9.348757371E1,-3.284546733E-1,3.548590839E-1,-1.780389309E0
9.349752771E1,-4.018359482E-1,2.290529460E-1,-2.089936733E0
9.350748171E1,-4.194066823E-1,1.674390286E-1,-2.382683992E0
9.351743471E1,-4.346942902E-1,9.448067844E-2,-2.594242096E0
9.352738871E1,-4.933586121E-1,-2.744548395E-2,-2.702317953E0
9.353734271E1,-5.879852772E-1,-1.723225117E-1,-2.766837597E0
9.354729571E1,-6.666675210E-1,-2.794371545E-1,-2.862334251E0
9.355724971E1,-6.936546564E-1,-3.394322991E-1,-2.992713213E0
9.356720371E1,-6.689437032E-1,-3.859090805E-1,-3.099541187E0
9.357715671E1,-6.029822826E-1,-4.214018285E-1,-3.156108379E0
9.358711071E1,-4.928236604E-1,-4.682718813E-1,-3.148793459E0
9.359706471E1,-3.472997248E-1,-5.191624761E-1,-3.080105543E0
9.360701771E1,-1.883115172E-1,-5.458672643E-1,-2.959776878E0
9.361697171E1,-2.951760963E-2,-5.332393646E-1,-2.769858837E0
9.362692571E1,1.073452979E-1,-4.924017489E-1,-2.549890518E0
9.363687871E1,2.013575435E-1,-4.418131411E-1,-2.336832762E0
9.364683271E1,2.341810763E-1,-4.083330035E-1,-2.156436682E0
9.365678671E1,2.082663924E-1,-4.083324671E-1,-2.036805868E0
9.366673971E1,1.355344802E-1,-4.367890954E-1,-1.974020004E0
9.367669371E1,3.106080368E-2,-4.866463840E-1,-1.959823728E0
9.368664771E1,-8.115115762E-2,-5.750014186E-1,-1.978335619E0
9.369660071E1,-1.802404523E-1,-6.960862875E-1,-2.009198904E0
9.370655471E1,-2.454501241E-1,-8.261257410E-1,-2.020552874E0
9.371650871E1,-2.692824900E-1,-9.312524796E-1,-1.959850788E0
9.372646171E1,-2.596774697E-1,-9.930735826E-1,-1.854562163E0
9.373641571E1,-2.274771780E-1,-9.983847141E-1,-1.703934312E0
9.374636971E1,-1.630560458E-1,-9.692155123E-1,-1.559237957E0
9.375632271E1,-8.236412704E-2,-9.085614681E-1,-1.411695600E0
9.376627671E1,5.667847581E-3,-8.408108950E-1,-1.283137679E0
9.377623071E1,9.814425558E-2,-7.842493653E-1,-1.180751204E0
9.378618371E1,1.825188547E-1,-7.202098370E-1,-1.075010180E0
9.379613771E1,2.458166033E-1,-6.389389634E-1,-9.609081745E-1
9.380609171E1,2.743131518E-1,-5.570093393E-1,-8.517930508E-1
9.381604471E1,2.437752336E-1,-4.985108972E-1,-7.590852380E-1
9.382599871E1,1.546410173E-1,-4.437948167E-1,-6.656003594E-1
9.383595271E1,2.826975286E-2,-3.963010609E-1,-5.624353290E-1
9.384590571E1,-1.086987630E-1,-3.792618215E-1,-4.600465596E-1
9.385585971E1,-2.382865697E-1,-3.934783340E-1,-3.618640602E-1
9.386581371E1,-3.539766967E-1,-4.025343955E-1,-2.799529433E-1
9.387576671E1,-4.654409289E-1,-4.117020667E-1,-2.238111198E-1
9.388572071E1,-5.902025104E-1,-4.299232066E-1,-1.983624250E-1
9.389567471E1,-7.262053490E-1,-4.553457201E-1,-1.936379820E-1
9.390562771E1,-8.578456044E-1,-5.154187083E-1,-2.197205573E-1
9.391558171E1,-9.456942677E-1,-5.275927782E-1,-2.835250795E-1
9.392553571E1,-9.330841899E-1,-4.363991320E-1,-3.603338003E-1
9.393548871E1,-8.132430315E-1,-2.538250387E-1,-4.542528391E-1
9.394544271E1,-6.060540080E-1,-1.820072532E-2,-5.370116830E-1
9.395539571E1,-4.026668072E-1,2.322155088E-1,-5.376558900E-1
9.396534971E1,-3.093737662E-1,4.206766784E-1,-4.273384213E-1
9.397530371E1,-3.539857268E-1,5.068805814E-1,-2.556833029E-1
9.398525671E1,-4.932471812E-1,4.412663579E-1,-9.313070774E-2
9.399521071E1,-6.786172986E-1,2.549361587E-1,4.218317196E-2
9.400516471E1,-9.029217958E-1,4.474824667E-2,1.547001451E-1
9.401511771E1,-1.176041603E0,-1.528748125E-1,2.659869790E-1
9.402507171E1,-1.469805121E0,-4.121856391E-1,3.707362413E-1
9.403502571E1,-1.710347533E0,-7.581869960E-1,4.674723744E-1
9.404497871E1,-1.818019390E0,-1.048982739E0,5.533089638E-1
9.405493271E1,-1.762272000E0,-1.157138824E0,6.060914397E-1
9.406488671E1,-1.581823468E0,-1.093682766E0,6.689419150E-1
9.407483971E1,-1.332961202E0,-9.370516539E-1,8.263195753E-1
9.408479371E1,-1.057673812E0,-7.535682321E-1,1.102006078E0
9.409474771E1,-7.467347383E-1,-5.685166121E-1,1.445295811E0
9.410470071E1,-4.029712379E-1,-3.775498867E-1,1.774189830E0
9.411465471E1,-6.224989146E-2,-1.574244499E-1,2.016444921E0
9.412460871E1,2.405177802E-1,8.934265375E-2,2.168553591E0
9.413456171E1,4.751534760E-1,3.168565035E-1,2.245341539E0
9.414451571E1,6.223233342E-1,4.814195931E-1,2.263258934E0
9.415446971E1,6.853470802E-1,5.468777418E-1,2.270157814E0
9.416442271E1,6.761181355E-1,5.497318506E-1,2.303648472E0
9.417437671E1,6.204405427E-1,4.678884149E-1,2.357270479E0
9.418433071E1,5.571970344E-1,2.926112413E-1,2.411261082E0
9.419428371E1,5.273858905E-1,6.209015101E-2,2.454654932E0
9.420423771E1,5.509263277E-1,-1.797407269E-1,2.501529455E0
9.421419171E1,6.269713044E-1,-3.953704834E-1,2.551709890E0
9.422414471E1,7.411606908E-1,-5.563325286E-1,2.628741741E0
9.423409871E1,8.572108746E-1,-6.564958692E-1,2.738841772E0
9.424405271E1,9.565977454E-1,-7.335465550E-1,2.860601425E0
9.425400571E1,1.022874594E0,-7.982558012E-1,2.970948458E0
9.426395971E1,1.060671091E0,-8.459858298E-1,3.040282726E0
9.427391371E1,1.091493368E0,-8.688520193E-1,3.070378304E0
9.428386671E1,1.125507474E0,-8.782088757E-1,3.057900667E0
9.429382071E1,1.163519740E0,-8.556149006E-1,2.995948792E0
9.430377471E1,1.198604226E0,-7.907704115E-1,2.897085905E0
9.431372771E1,1.229788780E0,-6.885598898E-1,2.759964705E0
9.432368171E1,1.263019681E0,-5.243341327E-1,2.596099854E0
9.433363571E1,1.301450372E0,-3.021777868E-1,2.420113802E0
9.434358871E1,1.358913422E0,-7.548776269E-2,2.272503376E0
9.435354271E1,1.440601468E0,1.264440119E-1,2.184583187E0
9.436349671E1,1.542982459E0,2.895638049E-1,2.132203579E0
9.437344971E1,1.658953071E0,4.174125791E-1,2.091139793E0
9.438340371E1,1.769165277E0,5.300231576E-1,2.008748055E0
9.439335771E1,1.851991534E0,6.234257817E-1,1.891656637E0
9.440331071E1,1.879990458E0,6.587378383E-1,1.770103455E0
9.441326471E1,1.849311113E0,6.123878956E-1,1.634658337E0
9.442321871E1,1.755114436E0,5.186840892E-1,1.463112950E0
9.443317171E1,1.599648952E0,4.177050591E-1,1.250796914E0
9.444312571E1,1.393239737E0,3.167821467E-1,1.002886176E0
9.445307971E1,1.141563773E0,2.317050695E-1,7.378010750E-1
9.446303271E1,8.458042145E-1,1.369111389E-1,4.453811646E-1
9.447298671E1,5.138118863E-1,3.815127164E-2,1.497167349E-1
9.448293971E1,1.654404998E-1,-6.847575307E-2,-1.625800431E-1
9.449289371E1,-1.825483590E-1,-1.792856306E-1,-5.140973330E-1
9.450284771E1,-4.796318412E-1,-2.503916919E-1,-8.966080546E-1
9.451280071E1,-6.710329056E-1,-2.612515390E-1,-1.294438839E0
9.452275471E1,-7.359915972E-1,-2.077014148E-1,-1.673620701E0
9.453270871E1,-6.810936928E-1,-9.157267213E-2,-1.986468077E0
9.454266171E1,-5.660300851E-1,1.399012282E-2,-2.173674583E0
9.455261571E1,-4.650171399E-1,5.511359125E-2,-2.243503094E0
9.456256971E1,-4.298331738E-1,9.317924827E-2,-2.284718037E0
9.457252271E1,-4.498939514E-1,2.136100382E-1,-2.386811018E0
9.458247671E1,-4.758817554E-1,3.880652785E-1,-2.550543070E0
9.459243071E1,-4.908734560E-1,5.282868147E-1,-2.707744598E0
9.460238371E1,-4.856651127E-1,6.392273903E-1,-2.818936348E0
9.461233771E1,-4.514578581E-1,7.370505929E-1,-2.900821924E0
9.462229171E1,-3.973847926E-1,8.271491528E-1,-2.962140799E0
9.463224471E1,-3.163067400E-1,9.049280882E-1,-2.983359814E0
9.464219871E1,-2.183577567E-1,9.462972283E-1,-2.962872505E0
9.465215271E1,-1.263109148E-1,9.380517602E-1,-2.904581785E0
9.466210571E1,-6.307588518E-2,8.667201996E-1,-2.833927631E0
9.467205971E1,-6.001830846E-2,7.502065897E-1,-2.752913237E0
9.468201392E1,-1.233364642E-1,5.852453709E-1,-2.661458015E0
9.469196692E1,-2.608780861E-1,3.639383018E-1,-2.569996595E0
9.470192092E1,-4.622299075E-1,6.853002310E-2,-2.510004997E0
9.471187492E1,-7.173218727E-1,-2.602212429E-1,-2.460679531E0
9.472182792E1,-9.954261184E-1,-6.056401730E-1,-2.396628141E0
9.473178192E1,-1.243517756E0,-9.517927766E-1,-2.304050207E0
9.474173592E1,-1.415436864E0,-1.258545399E0,-2.198645830E0
9.475168892E1,-1.508626223E0,-1.514949560E0,-2.099607944E0
9.476164292E1,-1.537918091E0,-1.706357598E0,-2.001069069E0
9.477159692E1,-1.510431886E0,-1.807876706E0,-1.895472169E0
9.478154992E1,-1.439474702E0,-1.811578751E0,-1.795234323E0
9.479150392E1,-1.323690534E0,-1.738212705E0,-1.692312837E0
9.480145792E1,-1.176132917E0,-1.595396161E0,-1.577227950E0
9.481141092E1,-9.952752590E-1,-1.387957692E0,-1.434938192E0
9.482136492E1,-8.035863638E-1,-1.130366445E0,-1.294640899E0
9.483131892E1,-6.309083104E-1,-8.893545866E-1,-1.160077691E0
9.484127192E1,-5.122454762E-1,-6.997770667E-1,-1.040207863E0
9.485122592E1,-4.748395383E-1,-5.938552022E-1,-9.480736852E-1
9.486117992E1,-5.265457630E-1,-5.573903918E-1,-9.060108662E-1
9.487113292E1,-6.413245201E-1,-5.421555042E-1,-8.939813972E-1
9.488108692E1,-7.694953680E-1,-5.254046917E-1,-9.026556611E-1
9.489103992E1,-8.638977408E-1,-5.103010535E-1,-9.147064090E-1
9.490099392E1,-9.123662114E-1,-4.934826791E-1,-9.104400277E-1
9.491094792E1,-9.353942871E-1,-4.727065563E-1,-8.974003792E-1
9.492090092E1,-9.597634077E-1,-4.660496712E-1,-8.760003448E-1
9.493085492E1,-1.009093404E0,-4.628096521E-1,-8.527626991E-1
9.494080892E1,-1.064016581E0,-4.492046833E-1,-8.013274074E-1
9.495076192E1,-1.100403905E0,-4.250791073E-1,-6.968513131E-1
9.496071592E1,-1.133424997E0,-3.892394006E-1,-5.604636073E-1
9.497066992E1,-1.164988756E0,-3.636882305E-1,-4.074628651E-1
9.498062292E1,-1.220284581E0,-3.521541357E-1,-2.588492930E-1
9.499057692E1,-1.303140283E0,-3.595744967E-1,-1.369061023E-1
9.500053092E1,-1.395497203E0,-3.994384408E-1,-3.355363011E-2
9.501048392E1,-1.477453947E0,-4.861099720E-1,7.107930630E-2
9.502043792E1,-1.538180351E0,-5.695551634E-1,2.077004164E-1
9.503039192E1,-1.598130226E0,-6.158659458E-1,4.018059969E-1
9.504034492E1,-1.671278358E0,-6.728893518E-1,6.372811794E-1
9.505029892E1,-1.742061496E0,-8.088634014E-1,8.762780428E-1
9.506025292E1,-1.725908399E0,-9.906577468E-1,1.021407127E0
9.507020592E1,-1.558688164E0,-1.100110769E0,1.041602969E0
9.508015992E1,-1.228460789E0,-1.040105700E0,9.728360176E-1
9.509011392E1,-7.814840078E-1,-8.112279773E-1,8.858169913E-1
