"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.029283458E1,-5.865702209E0,-8.786727905E-1,7.664062500E-1
5.030278858E1,-6.148015137E0,-1.371298370E0,7.694000244E-1
5.031274158E1,-6.507717133E0,-1.695224762E0,7.777825928E-1
5.032269458E1,-6.919361115E0,-1.973196716E0,7.665559387E-1
5.033264858E1,-7.376360779E0,-2.264041901E0,6.810836792E-1
5.034260158E1,-7.796537018E0,-2.537523193E0,5.498066711E-1
5.035255558E1,-8.147407379E0,-2.627635803E0,3.486250305E-1
5.036250858E1,-8.627459106E0,-2.550995178E0,1.341210938E-1
5.037246158E1,-9.324858856E0,-2.441722412E0,1.481918335E-2
5.038241558E1,-1.018287460E1,-2.429148560E0,-5.807922363E-2
5.039236858E1,-1.109058701E1,-2.636467438E0,-3.143463135E-2
5.040232258E1,-1.188453598E1,-2.831960907E0,9.475296021E-2
5.041227558E1,-1.250065475E1,-3.128494263E0,3.704795837E-1
5.042222858E1,-1.286574554E1,-3.536246338E0,6.695576477E-1
5.043218258E1,-1.307306442E1,-3.908821564E0,8.840615845E-1
5.044213558E1,-1.327604233E1,-4.235292664E0,1.095272369E0
5.045208958E1,-1.359338242E1,-4.408632202E0,1.156195679E0
5.046204258E1,-1.404559204E1,-4.608915710E0,9.077124023E-1
5.047199558E1,-1.443672867E1,-5.169499969E0,6.477030945E-1
5.048194958E1,-1.453507416E1,-5.800886993E0,6.363267517E-1
5.049190258E1,-1.450064575E1,-6.100114746E0,8.512797546E-1
5.050185658E1,-1.447879120E1,-5.883215790E0,1.233584747E0
5.051180958E1,-1.448971848E1,-5.323230286E0,1.735341339E0
5.052176258E1,-1.443029205E1,-4.593797150E0,2.088007965E0
5.053171658E1,-1.437670349E1,-3.748205566E0,2.212698669E0
5.054166958E1,-1.438793015E1,-3.115621033E0,2.252665558E0
5.055162258E1,-1.440379715E1,-2.934347992E0,2.251468048E0
5.056157658E1,-1.445798447E1,-3.121159515E0,2.285746765E0
5.057152958E1,-1.458926147E1,-3.587140503E0,2.257156219E0
5.058148358E1,-1.458312424E1,-4.449646912E0,2.359842682E0
5.059143658E1,-1.416953430E1,-5.745202789E0,2.653831329E0
5.060138958E1,-1.353245911E1,-6.549480286E0,3.024610291E0
5.061134358E1,-1.306977127E1,-6.560706940E0,3.458707581E0
5.062129658E1,-1.270752457E1,-6.014941864E0,3.914659424E0
5.063125058E1,-1.227327759E1,-5.197042694E0,4.277055817E0
5.064120329E1,-1.160806091E1,-4.270020447E0,4.461322632E0
5.065115629E1,-1.095511871E1,-3.349285126E0,4.496649170E0
5.066111029E1,-1.037043457E1,-2.593357086E0,4.463118896E0
5.067106329E1,-9.854756927E0,-2.094294891E0,4.297263794E0
5.068101729E1,-9.279503174E0,-1.927691345E0,4.093088379E0
5.069097029E1,-8.664432220E0,-2.003882904E0,3.850742340E0
5.070092329E1,-8.188122711E0,-2.100282440E0,3.641028442E0
5.071087729E1,-7.920030212E0,-2.190395050E0,3.506158905E0
5.072083029E1,-7.800877991E0,-2.433788910E0,3.479364624E0
5.073078429E1,-7.721842346E0,-2.747237091E0,3.385360107E0
5.074073729E1,-7.619305573E0,-2.976859589E0,3.169658661E0
5.075069029E1,-7.511829071E0,-3.202141113E0,2.832709351E0
5.076064429E1,-7.367828522E0,-3.500770111E0,2.475402374E0
5.077059729E1,-7.153174896E0,-3.785178680E0,2.158511353E0
5.078055129E1,-6.791826324E0,-4.048032074E0,1.898352356E0
5.079050429E1,-6.166875916E0,-4.404440918E0,1.514550476E0
5.080045729E1,-5.112169189E0,-5.062023468E0,7.876620483E-1
5.081041129E1,-4.102369080E0,-5.484894104E0,-9.624984741E-2
5.082036429E1,-3.502566376E0,-5.533393250E0,-7.321275330E-1
5.083031829E1,-4.037254486E0,-5.227878571E0,-6.316864014E-1
5.084027129E1,-5.084476776E0,-4.970114594E0,-9.131011963E-2
5.085022429E1,-5.738017731E0,-4.583318939E0,5.065466309E-1
5.086017829E1,-5.986501007E0,-4.267026672E0,9.129515076E-1
5.087013129E1,-5.817951508E0,-4.289030914E0,9.867480469E-1
5.088008529E1,-5.540877686E0,-4.676874390E0,7.342231750E-1
5.089003829E1,-5.318889313E0,-5.219346313E0,3.899391174E-1
5.089999129E1,-5.206024017E0,-5.695057068E0,1.013392639E-1
5.090994529E1,-5.341192932E0,-6.001020813E0,-8.592132568E-2
5.091989829E1,-5.617069244E0,-6.285579071E0,-1.285826111E-1
5.092985129E1,-5.913303223E0,-6.608307953E0,1.002914429E-2
5.093980529E1,-6.237379303E0,-6.875202942E0,2.869532776E-1
5.094975829E1,-6.528823242E0,-6.972350922E0,5.845344543E-1
5.095971229E1,-6.706952820E0,-7.127428436E0,8.428971863E-1
5.096966529E1,-6.962321777E0,-7.322772217E0,1.029708710E0
5.097961829E1,-7.427554321E0,-7.631130981E0,1.051563263E0
5.098957229E1,-8.083789673E0,-8.108937378E0,1.026565247E0
5.099952529E1,-8.699758759E0,-8.598269806E0,1.053060150E0
5.100947929E1,-9.142987061E0,-8.934171295E0,1.182840271E0
5.101943229E1,-9.395212555E0,-9.031768341E0,1.348096619E0
5.102938629E1,-9.519603882E0,-8.694369965E0,1.585652618E0
5.103933929E1,-9.857601013E0,-8.006999359E0,1.892364807E0
5.104929229E1,-1.034378998E1,-7.060667267E0,2.143093414E0
5.105924629E1,-1.113579300E1,-6.081703033E0,2.193239136E0
5.106919929E1,-1.200353851E1,-5.391039276E0,2.051034851E0
5.107915229E1,-1.272878036E1,-5.337450714E0,1.730251923E0
5.108910629E1,-1.334953949E1,-5.917494507E0,1.129401398E0
5.109905929E1,-1.368184845E1,-6.613696747E0,4.834945679E-1
5.110901329E1,-1.371403152E1,-6.972799988E0,1.160087585E-1
5.111896629E1,-1.335447922E1,-6.915768585E0,1.766326904E-2
5.112891929E1,-1.267489243E1,-6.509064331E0,5.239105225E-2
5.113887329E1,-1.198527649E1,-6.013894043E0,2.101629639E-1
5.114882629E1,-1.126647125E1,-5.455255737E0,6.388714600E-1
5.115878029E1,-1.060305084E1,-4.637356567E0,1.096320190E0
5.116873329E1,-1.001222946E1,-3.505709839E0,1.457818451E0
5.117868629E1,-9.444310455E0,-2.481689301E0,1.739682312E0
5.118864029E1,-8.902736664E0,-1.721869354E0,1.869013367E0
5.119859329E1,-8.427175598E0,-9.789642334E-1,1.752405853E0
5.120854729E1,-7.975564728E0,-4.059558105E-1,1.519340515E0
5.121850029E1,-7.481442261E0,-8.726852417E-2,1.301094360E0
5.122845329E1,-6.943610687E0,2.619552612E-2,1.166374512E0
5.123840729E1,-6.461613007E0,1.046324158E-1,1.116378479E0
5.124836029E1,-6.158792725E0,2.165995789E-1,1.161883850E0
5.125831429E1,-5.917045441E0,1.423539734E-1,1.178050232E0
5.126826729E1,-5.701643372E0,-4.595443726E-2,1.069076843E0
5.127822029E1,-5.540428619E0,-2.806663513E-1,7.884104919E-1
5.128817429E1,-5.469625854E0,-5.551954651E-1,4.457730103E-1
5.129812729E1,-5.553002472E0,-8.857081604E-1,2.118095398E-1
5.130808129E1,-5.766009521E0,-1.148262177E0,1.106199646E-1
5.131803429E1,-6.123915253E0,-1.240470428E0,1.416055298E-1
5.132798729E1,-6.540798340E0,-1.362915802E0,1.037342834E-1
5.133794129E1,-6.983427887E0,-1.614542542E0,4.730163574E-2
5.134789429E1,-7.452552338E0,-1.981130219E0,6.436614990E-2
5.135784829E1,-7.905959473E0,-2.184407501E0,-1.556762695E-2
5.136780129E1,-8.367300110E0,-2.263293457E0,-2.438429260E-1
5.137775429E1,-8.813372498E0,-2.350412292E0,-4.258644104E-1
5.138770829E1,-9.322164459E0,-2.464175720E0,-5.225633240E-1
5.139766129E1,-9.885143738E0,-2.612517242E0,-6.213578796E-1
5.140761529E1,-1.051727921E1,-2.828218689E0,-7.140151978E-1
5.141756829E1,-1.117471207E1,-3.173550568E0,-7.450007629E-1
5.142752129E1,-1.176179123E1,-3.516786804E0,-7.147636414E-1
5.143747529E1,-1.228315704E1,-3.877985687E0,-5.941145325E-1
5.144742829E1,-1.271920029E1,-4.279450836E0,-3.806584167E-1
5.145738229E1,-1.308039917E1,-4.568799133E0,-1.389111328E-1
5.146733529E1,-1.335896988E1,-4.697830811E0,1.005908203E-1
5.147728829E1,-1.370011047E1,-4.795876923E0,2.113604736E-1
5.148724229E1,-1.428090271E1,-5.276976471E0,2.999761963E-1
5.149719529E1,-1.478415619E1,-6.180198212E0,5.050497437E-1
5.150714929E1,-1.492351639E1,-6.824757843E0,9.065148926E-1
5.151710229E1,-1.481229767E1,-6.624923401E0,1.467697906E0
5.152705629E1,-1.468072128E1,-5.614225159E0,2.007625122E0
5.153700929E1,-1.462937805E1,-4.498295746E0,2.258952484E0
5.154696229E1,-1.468850510E1,-3.681594086E0,2.193089447E0
5.155691629E1,-1.471440125E1,-3.060685272E0,1.865271149E0
5.156686929E1,-1.464973572E1,-2.905158691E0,1.416803741E0
5.157682329E1,-1.457129883E1,-3.304228821E0,9.770182800E-1
5.158677629E1,-1.426398788E1,-4.147275696E0,7.605683899E-1
5.159672929E1,-1.391955414E1,-4.818928986E0,8.562194824E-1
5.160668329E1,-1.374007736E1,-5.162913666E0,1.152603149E0
5.161663629E1,-1.363290024E1,-5.381010132E0,1.564696198E0
5.162659029E1,-1.345072906E1,-5.405559082E0,2.169438629E0
5.163654379E1,-1.309042831E1,-5.106630707E0,2.724783783E0
5.164649679E1,-1.247894989E1,-4.680616608E0,3.133284302E0
5.165645079E1,-1.174861862E1,-4.146078186E0,3.399131470E0
5.166640379E1,-1.105062012E1,-3.606300659E0,3.550766144E0
5.167635779E1,-1.047776138E1,-3.147504730E0,3.591631165E0
5.168631079E1,-9.944270782E0,-2.774779816E0,3.545077972E0
5.169626479E1,-9.435329132E0,-2.496957550E0,3.366050262E0
5.170621779E1,-8.950337677E0,-2.363285522E0,3.054248657E0
5.171617079E1,-8.497978363E0,-2.412832489E0,2.736758881E0
5.172612479E1,-8.169112244E0,-2.542013855E0,2.492167511E0
5.173607779E1,-7.866142273E0,-2.655178528E0,2.308798828E0
5.174603179E1,-7.560926971E0,-2.766546936E0,2.165546722E0
5.175598479E1,-7.283553772E0,-2.919977875E0,2.062560883E0
5.176593779E1,-7.028484192E0,-3.098107452E0,1.985471191E0
5.177589179E1,-6.864724731E0,-3.297193451E0,1.889969788E0
5.178584479E1,-6.755002899E0,-3.514990540E0,1.722318420E0
5.179579879E1,-6.557713165E0,-3.777095490E0,1.594035187E0
5.180575179E1,-6.265520782E0,-3.996988220E0,1.495839386E0
5.181570579E1,-6.096222839E0,-4.160448303E0,1.284478912E0
5.182565879E1,-6.021079102E0,-4.286186829E0,1.032702484E0
5.183561179E1,-6.015690308E0,-4.451143799E0,8.146060181E-1
5.184556579E1,-6.080355835E0,-4.709207153E0,6.017486572E-1
5.185551879E1,-6.128854980E0,-4.963827667E0,4.303550720E-1
5.186547279E1,-6.092031555E0,-5.197940826E0,4.041595459E-1
5.187542579E1,-6.022426300E0,-5.473667450E0,4.082011414E-1
5.188537979E1,-5.953719177E0,-5.689368896E0,5.035528564E-1
5.189533279E1,-5.843697968E0,-5.827681274E0,6.557862854E-1
5.190528579E1,-5.758076019E0,-6.002068634E0,7.191046143E-1
5.191523979E1,-5.644312592E0,-6.122867432E0,7.306306458E-1
5.192519279E1,-5.619314575E0,-6.337371368E0,7.105723572E-1
5.193514679E1,-5.661975861E0,-6.641987915E0,6.337820435E-1
5.194509979E1,-5.774242401E0,-6.888375549E0,5.137316895E-1
5.195505379E1,-5.880072327E0,-7.028633881E0,4.052073669E-1
5.196500679E1,-5.935906219E0,-7.060367889E0,2.079176331E-1
5.197495979E1,-6.127807159E0,-7.041058044E0,1.531315613E-1
5.198491379E1,-6.655459900E0,-7.207062836E0,4.111949158E-1
5.199486679E1,-7.464228058E0,-7.627388763E0,8.554710388E-1
5.200482079E1,-8.291856995E0,-8.400531006E0,1.234333191E0
5.201477379E1,-8.812624054E0,-9.074279938E0,1.645528107E0
5.202472779E1,-9.091194763E0,-9.299860840E0,2.092348938E0
5.203468079E1,-9.320517883E0,-8.905131683E0,2.529440002E0
5.204463379E1,-9.855954437E0,-8.014184418E0,2.976260834E0
5.205458779E1,-1.052760773E1,-6.963519287E0,3.375480652E0
5.206454079E1,-1.123324036E1,-5.938151550E0,3.537144470E0
5.207449479E1,-1.198138458E1,-4.913382568E0,3.372337189E0
5.208444779E1,-1.298953812E1,-4.312981110E0,2.878514099E0
5.209440179E1,-1.387779099E1,-4.738995209E0,2.110610962E0
5.210435479E1,-1.433314407E1,-5.890400848E0,1.196162567E0
5.211430779E1,-1.422566757E1,-6.773863678E0,4.171824646E-1
5.212426179E1,-1.368454285E1,-6.938072205E0,-2.094145203E-1
5.213421479E1,-1.291499313E1,-6.656058655E0,-5.809419250E-1
5.214416879E1,-1.208736420E1,-6.077062683E0,-5.748046875E-1
5.215412179E1,-1.136346954E1,-5.295088806E0,-2.177970886E-1
5.216407579E1,-1.076591217E1,-4.343966675E0,5.230123901E-1
5.217402879E1,-1.004905289E1,-3.563489685E0,1.395248566E0
5.218398279E1,-9.335037689E0,-2.762355652E0,1.997595978E0
5.219393579E1,-8.789721680E0,-1.804946594E0,2.264940033E0
5.220388879E1,-8.411009216E0,-9.732760620E-1,2.387535095E0
5.221384279E1,-7.996221771E0,-3.857478333E-1,2.330803070E0
5.222379579E1,-7.451654205E0,-2.245330811E-3,2.070793762E0
5.223374979E1,-6.856940918E0,2.781216431E-1,1.686093750E0
5.224370279E1,-6.393205261E0,5.276527405E-1,1.325343933E0
5.225365679E1,-5.937253418E0,6.518943787E-1,1.053658905E0
5.226360979E1,-5.494324493E0,5.866300964E-1,8.590635681E-1
5.227356279E1,-5.253026276E0,4.391867065E-1,7.782316589E-1
5.228351679E1,-5.195545807E0,2.529739380E-1,8.466394043E-1
5.229346979E1,-5.251529388E0,2.874023438E-2,8.378077698E-1
5.230342379E1,-5.432802429E0,-2.242337036E-1,6.988966370E-1
5.231337679E1,-5.774242401E0,-4.592449951E-1,5.986051941E-1
5.232333079E1,-6.230493622E0,-6.598278809E-1,5.273533630E-1
5.233328379E1,-6.611900482E0,-9.340576172E-1,4.721182251E-1
5.234323779E1,-6.896309052E0,-1.279988251E0,2.631527710E-1
5.235319079E1,-7.251969452E0,-1.554816742E0,-1.210981750E-1
5.236314479E1,-7.679181061E0,-1.880539398E0,-5.092410278E-1
5.237309779E1,-8.127648468E0,-2.254012756E0,-9.021739197E-1
5.238305079E1,-8.613088989E0,-2.559677124E0,-1.237626343E0
5.239300479E1,-9.210945740E0,-2.780318298E0,-1.405277710E0
5.240295779E1,-9.988428955E0,-3.073708191E0,-1.304088135E0
5.241291179E1,-1.088760910E1,-3.447780304E0,-7.803273010E-1
5.242286479E1,-1.166299667E1,-3.751349030E0,-2.487826538E-1
5.243281879E1,-1.227193039E1,-3.972139893E0,1.210981750E-1
5.244277179E1,-1.266246826E1,-4.098477173E0,3.378474426E-1
5.245272579E1,-1.287891815E1,-4.189038849E0,4.950205994E-1
5.246267879E1,-1.298310150E1,-4.361929321E0,5.875282288E-1
5.247263179E1,-1.305375458E1,-4.613855438E0,6.695576477E-1
5.248258579E1,-1.319476135E1,-5.084476776E0,7.479945374E-1
5.249253879E1,-1.347423019E1,-5.789959717E0,8.577163696E-1
5.250249279E1,-1.383303406E1,-6.562652893E0,1.004561005E0
5.251244579E1,-1.404589142E1,-7.118297424E0,1.300944672E0
5.252239979E1,-1.405217834E1,-7.119644623E0,1.779948578E0
5.253235279E1,-1.404469391E1,-6.362369385E0,2.323468323E0
5.254230679E1,-1.420635773E1,-5.226830750E0,2.615960083E0
5.255225979E1,-1.453597229E1,-4.288132782E0,2.475402374E0
5.256221379E1,-1.499671417E1,-3.600612488E0,2.135309601E0
5.257216679E1,-1.542153076E1,-3.213367767E0,1.648671570E0
5.258212079E1,-1.566028427E1,-3.264261932E0,1.163530426E0
5.259207379E1,-1.561373108E1,-3.771407318E0,8.081694031E-1
5.260202679E1,-1.530701889E1,-4.639302521E0,7.632627869E-1
5.261198079E1,-1.483011063E1,-5.415139160E0,9.849517822E-1
5.262193379E1,-1.439975555E1,-5.738017731E0,1.472188568E0
5.263188779E1,-1.399739227E1,-5.679040375E0,2.396815796E0
5.264184067E1,-1.348755249E1,-5.210963745E0,3.327729950E0
5.265179467E1,-1.282009048E1,-4.613106995E0,3.988006897E0
5.266174767E1,-1.205967178E1,-3.968846741E0,4.309687958E0
5.267170167E1,-1.138667130E1,-3.359014893E0,4.406536560E0
5.268165467E1,-1.075169174E1,-2.923271027E0,4.288881226E0
5.269160867E1,-1.003183868E1,-2.652933197E0,3.982318726E0
5.270156167E1,-9.232650604E0,-2.602039032E0,3.573369141E0
5.271151467E1,-8.484506378E0,-2.662213898E0,3.202141113E0
5.272146867E1,-7.873177643E0,-2.715353394E0,2.984194336E0
5.273142167E1,-7.447163544E0,-2.817141724E0,2.900368652E0
5.274137567E1,-7.127129059E0,-3.045866089E0,2.980452118E0
5.275132867E1,-6.833140411E0,-3.155438232E0,3.019820251E0
5.276128267E1,-6.553970947E0,-3.185375977E0,2.957100677E0
5.277123567E1,-6.154751129E0,-3.302881622E0,2.733914795E0
5.278118967E1,-5.773194580E0,-3.423830109E0,2.393971710E0
5.279114267E1,-5.410798187E0,-3.566483459E0,2.048639832E0
5.280109667E1,-5.109175415E0,-3.840114441E0,1.755100250E0
5.281104967E1,-4.867577820E0,-4.033512268E0,1.566642151E0
5.282100367E1,-4.836442566E0,-4.164639587E0,1.449735260E0
5.283095667E1,-4.902006226E0,-4.199666748E0,1.346300354E0
5.284091067E1,-5.080285492E0,-3.951333160E0,1.267564087E0
5.285086367E1,-5.410498810E0,-3.654201050E0,1.139729919E0
5.286081667E1,-5.636977844E0,-3.714375916E0,1.182241516E0
5.287077067E1,-5.602998505E0,-4.045337677E0,1.214125214E0
5.288072367E1,-5.539380798E0,-3.956422577E0,1.166973267E0
5.289067767E1,-5.760171661E0,-4.445455627E0,9.955796814E-1
5.290063067E1,-5.974825287E0,-4.877457275E0,9.210346985E-1
5.291058467E1,-6.214776306E0,-5.238955536E0,9.125024414E-1
5.292053767E1,-6.384523315E0,-5.508694611E0,9.633966064E-1
5.293049167E1,-6.573131104E0,-5.829477539E0,1.166973267E0
5.294044467E1,-6.781497803E0,-6.260281677E0,1.393302612E0
5.295039867E1,-7.048392792E0,-6.595285034E0,1.528321838E0
5.296035167E1,-7.257957001E0,-6.795867920E0,1.731449432E0
5.297030567E1,-7.368127899E0,-6.935826874E0,1.952839050E0
5.298025867E1,-7.399412842E0,-6.915169830E0,2.188000031E0
5.299021267E1,-7.417674866E0,-6.893464966E0,2.317331085E0
5.300016567E1,-7.766599274E0,-6.846313019E0,2.336042175E0
5.301011867E1,-8.379873962E0,-6.984475708E0,2.267484741E0
5.302007267E1,-8.818461914E0,-7.213499451E0,2.070943451E0
5.303002567E1,-8.875193939E0,-7.201374664E0,1.930236053E0
5.303997967E1,-8.723708954E0,-6.861730957E0,1.910327454E0
5.304993267E1,-8.710985413E0,-6.443051605E0,1.995051270E0
5.305988667E1,-8.941655731E0,-6.243516541E0,2.121238861E0
5.306983967E1,-9.298513641E0,-6.189927979E0,2.290985870E0
5.307979367E1,-9.689949646E0,-6.212231598E0,2.443219299E0
5.308974667E1,-1.007360184E1,-6.344855804E0,2.490221558E0
5.309970067E1,-1.053599030E1,-6.621031494E0,2.440973969E0
5.310965367E1,-1.114896561E1,-7.029232635E0,2.277813263E0
5.311960767E1,-1.182226547E1,-7.480544128E0,2.054477692E0
5.312956067E1,-1.236503677E1,-7.714956665E0,1.929038544E0
5.313951467E1,-1.271381149E1,-7.640711060E0,1.881437531E0
5.314946767E1,-1.279823593E1,-7.224726105E0,1.941762085E0
5.315942167E1,-1.262594421E1,-6.510561218E0,1.995051270E0
5.316937467E1,-1.217672836E1,-5.655090179E0,1.956431580E0
5.317932867E1,-1.149010620E1,-4.784949646E0,1.991608429E0
5.318928167E1,-1.062849792E1,-4.002526703E0,2.050136719E0
5.319923467E1,-9.688752136E0,-3.292253723E0,2.034269714E0
5.320918867E1,-8.775201874E0,-2.602039032E0,2.041454773E0
5.321914167E1,-8.017926636E0,-1.985321503E0,2.014211426E0
5.322909567E1,-7.361840973E0,-1.512155457E0,1.894610138E0
5.323904867E1,-6.918762360E0,-1.141376495E0,1.648072815E0
5.324900267E1,-6.564149780E0,-8.711883545E-1,1.440454559E0
5.325895567E1,-6.246061249E0,-6.764433289E-1,1.299747162E0
5.326890967E1,-6.005661163E0,-4.212240601E-1,1.123114471E0
5.327886267E1,-5.840704193E0,-2.098635864E-1,8.384065247E-1
5.328881667E1,-5.729036407E0,-1.175056458E-1,5.547463989E-1
5.329876967E1,-5.699547729E0,-1.109193420E-1,3.858975220E-1
5.330872367E1,-5.735023956E0,-1.652563477E-1,3.677851868E-1
5.331867667E1,-5.804928589E0,-2.249821472E-1,4.215234375E-1
5.332863067E1,-5.982010345E0,-3.749702454E-1,3.749702454E-1
5.333858367E1,-6.452931061E0,-7.424560547E-1,2.472857666E-1
5.334853767E1,-7.143894196E0,-1.401834869E0,1.419049072E-1
5.335849067E1,-7.878416748E0,-1.938468933E0,1.514849854E-1
5.336844467E1,-8.647667084E0,-2.213596802E0,2.308200073E-1
5.337839767E1,-9.280850372E0,-2.329755249E0,2.915936279E-1
5.338835167E1,-9.610914001E0,-2.384391632E0,1.902543640E-1
5.339830467E1,-9.984387360E0,-2.473606110E0,9.400451660E-2
5.340825867E1,-1.021835083E1,-2.511776733E0,1.483415222E-1
5.341821167E1,-1.053688843E1,-2.719993744E0,7.828720093E-2
5.342816467E1,-1.081471069E1,-2.971770172E0,7.828720093E-2
5.343811867E1,-1.093625793E1,-3.177292786E0,8.352630615E-2
5.344807167E1,-1.111917755E1,-3.395089874E0,1.945953369E-2
5.345802567E1,-1.122680374E1,-3.709735565E0,-7.274871826E-2
5.346797867E1,-1.137858810E1,-4.020788727E0,-2.070195007E-1
5.347793267E1,-1.129745682E1,-4.200115814E0,-2.679428101E-1
5.348788567E1,-1.118354370E1,-4.328848114E0,-3.454815674E-1
5.349783967E1,-1.123862915E1,-4.370760956E0,-2.499801636E-1
5.350779267E1,-1.146480881E1,-4.427642670E0,-1.483415222E-1
5.351774667E1,-1.196940948E1,-4.597689056E0,-2.694396973E-1
5.352769967E1,-1.249930756E1,-4.902904358E0,-3.100053406E-1
5.353765367E1,-1.282517990E1,-5.163811798E0,-2.300715637E-1
5.354760667E1,-1.297741333E1,-5.141358490E0,-3.442840576E-3
5.355756067E1,-1.301648209E1,-4.718787231E0,4.842430115E-1
5.356751367E1,-1.328023361E1,-4.104764099E0,1.028211823E0
5.357746767E1,-1.382435211E1,-3.589685211E0,1.594184875E0
5.358742067E1,-1.425725189E1,-3.144211578E0,2.013912048E0
5.359737467E1,-1.470541992E1,-2.802771606E0,2.144889679E0
5.360732767E1,-1.517439468E1,-2.865491180E0,2.257006531E0
5.361728167E1,-1.546119827E1,-3.297193451E0,2.318827972E0
5.362723467E1,-1.553200104E1,-3.938759308E0,2.395468597E0
5.363718846E1,-1.529190033E1,-4.703668671E0,2.616858215E0
5.364714146E1,-1.479822693E1,-5.077291718E0,2.956801300E0
5.365709546E1,-1.426967606E1,-4.843028870E0,3.366199951E0
5.366704846E1,-1.380668884E1,-4.525539093E0,3.917952576E0
5.367700146E1,-1.334968918E1,-4.310735779E0,4.428989868E0
5.368695546E1,-1.266501297E1,-3.899091797E0,4.768633575E0
5.369690846E1,-1.194156738E1,-3.519032135E0,4.859794006E0
5.370686246E1,-1.114642090E1,-3.289110260E0,4.821922760E0
5.371681546E1,-1.043599823E1,-3.024310913E0,4.624932404E0
5.372676946E1,-9.795330505E0,-2.680625610E0,4.298760681E0
5.373672246E1,-9.310937805E0,-2.547252960E0,3.872297516E0
5.374667646E1,-9.026379547E0,-2.387834473E0,3.461102600E0
5.375662946E1,-8.931776276E0,-2.580932922E0,3.137176208E0
5.376658346E1,-8.713829498E0,-2.745740204E0,2.956052856E0
5.377653646E1,-8.475674744E0,-2.813848572E0,2.847827911E0
5.378649046E1,-8.206235046E0,-2.820883942E0,2.829416199E0
5.379644346E1,-7.948920135E0,-2.948867798E0,2.678080902E0
5.380639746E1,-7.722441101E0,-3.235671387E0,2.411485291E0
5.381635046E1,-7.534581757E0,-3.573967896E0,2.145338745E0
5.382630446E1,-7.348967743E0,-3.782334595E0,1.876348114E0
5.383625746E1,-7.270081787E0,-3.937112732E0,1.681303711E0
5.384621146E1,-7.232210541E0,-4.078119507E0,1.634301453E0
5.385616446E1,-7.222031708E0,-4.230802002E0,1.643282776E0
5.386611846E1,-7.102879486E0,-4.405488739E0,1.729054413E0
5.387607146E1,-6.843319244E0,-4.580774231E0,1.764979706E0
5.388602546E1,-6.503974915E0,-4.622537384E0,1.647474060E0
5.389597846E1,-6.099216614E0,-4.738396454E0,1.480720825E0
5.390593246E1,-5.758674774E0,-4.974305878E0,1.237776031E0
5.391588546E1,-5.502407684E0,-5.163362732E0,9.910890198E-1
