,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),lux_Illuminance (lx),loc_Latitude (°),loc_Longitude (°),loc_Velocity (m/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),labelbike,labeldance,labeldesk,labelrun,labelsit,labelwalki,labelwalko
2021-06-05 08:36:30.066535552,0.03935368193566667,-0.41154409809696973,9.925865317858586,0.0015257186949193878,0.0008424914891244898,0.0005129674111857143,,,,,-42.608583374,-29.483412171199998,-54.0961508184,0,0,1,0,0,0,0
2021-06-05 08:36:30.316535552,0.037227088699785714,-0.4110120170020408,9.930149778969389,0.0013987566739470001,0.001049674343645,0.0009177675376859999,,,,,-42.1964636228,-29.544482422,-53.8561416624,0,0,1,0,0,0,0
2021-06-05 08:36:30.566535552,0.034925679968111106,-0.41505262617373734,9.930511070050507,0.0015148486803642856,0.000809881399057143,0.001056469214332653,,,,,-42.449384308,-29.2678482064,-53.642778014799994,0,0,1,0,0,0,0
2021-06-05 08:36:30.816535552,0.03577256503766667,-0.41403636396666654,9.929035051878788,0.0015372409391439998,0.001401211300368,0.000789935924136,,,,,-42.14736969,-29.5709005728,-53.6998507676,0,0,1,0,0,0,0
2021-06-05 08:36:31.066535552,0.03618390993646464,-0.40895504692626267,9.927921988777777,0.0011126573353755103,0.0010598921733581635,0.0005781876246428572,,,,,-42.8913247676,-29.5498211672,-54.312893982,0,0,1,0,0,0,0
2021-06-05 08:36:31.316535552,0.03683722380433333,-0.4156817426626262,9.930583741919191,0.0013300580712785717,0.000994671967092857,0.0007303681281979591,,,,,-42.5227070616,-29.293235473600003,-54.0838357544,0,0,1,0,0,0,0
2021-06-05 08:36:31.566535552,0.03528863432444444,-0.41222160633131316,9.932446826585858,0.000876777537607,0.0007620531867839998,0.001194736047146,,,,,-42.412138519600006,-29.2253045656,-53.989013976799995,0,0,1,0,0,0,0
2021-06-05 08:36:31.816535552,0.03393361785242425,-0.4074548461858586,9.927704271626263,0.001340928088282653,0.0007337910409459183,0.0011542995212959184,,,,,-42.503684692,-29.659365233999996,-54.1348373416,0,0,1,0,0,0,0
2021-06-05 08:36:32.066535552,0.036029346743295915,-0.41267418435714287,9.93166537187755,0.0015052830659969998,0.0009964111685749999,0.0008858096413659999,,,,,-42.743912810400005,-29.584498596,-54.01786895800001,0,0,1,0,0,0,0
2021-06-05 08:36:32.316535552,0.039208498265343436,-0.42349729002222214,9.928914147242425,0.0012322277166795918,0.001016411974253061,0.0008064583704183673,,,,,-42.3999792468,-29.321557617599996,-53.7337838752,0,0,1,0,0,0,0
2021-06-05 08:36:32.566535552,0.037151775577060606,-0.4181014166979798,9.933584068787878,0.0009193881298520002,0.001209463874124,0.0007047148281560001,,,,,-41.975155639200004,-29.538249816799997,-53.6588021852,0,0,1,0,0,0,0
2021-06-05 08:36:32.816535552,0.03659525423335353,-0.42311014581212125,9.92760749779798,0.0009169966879969387,0.0011903326316714284,0.0009695089098918367,,,,,-42.4493621832,-29.2739297492,-53.6550875852,0,0,1,0,0,0,0
2021-06-05 08:36:33.066535552,0.044120442385838385,-0.4228681777505051,9.930825686202022,0.0010365670907734694,0.0010490221498959185,0.0010129890609306123,,,,,-42.4619563284,-29.183448181200003,-53.5078726192,0,0,1,0,0,0,0
2021-06-05 08:36:33.316535552,0.041531394226848484,-0.42158574949595956,9.933148615313131,0.0015691988471490002,0.000921842735855,0.0009390728174840001,,,,,-42.23373550400001,-29.523000487999997,-53.56636199999999,0,0,1,0,0,0,0
2021-06-05 08:36:33.566535552,0.03913591124787878,-0.42100502866565653,9.930172284434345,0.0013626681648795918,0.0008968416350744899,0.0009260287589183675,,,,,-42.683115691599994,-29.388489379199996,-53.59147857679999,0,0,1,0,0,0,0
2021-06-05 08:36:33.816535552,0.03517382120564286,-0.41756291535816326,9.931054319663264,0.001238967173273,0.001113590140576,0.0009284201800220001,,,,,-42.5289111324,-29.5763220204,-53.6845162956,0,0,1,0,0,0,0
2021-06-05 08:36:34.066535552,0.03899073299719192,-0.42361827631414134,9.927292958676766,0.001156137476907143,0.001125112410531633,0.0009260287493142858,,,,,-42.2892861948,-29.3247558588,-53.662897035200004,0,0,1,0,0,0,0
2021-06-05 08:36:34.316535552,0.03807125428680808,-0.4193838449484849,9.933172698030303,0.0016118093812199999,0.000964453306526,0.0011840834142859999,,,,,-42.239906921599996,-29.4649645996,-53.6229025268,0,0,1,0,0,0,0
2021-06-05 08:36:34.566535552,0.03785348781462626,-0.41919027133636366,9.926857360656568,0.0016018089799193875,0.0008533615042765305,0.0010782092624857143,,,,,-42.63392166039999,-29.2136328112,-53.7779946896,0,0,1,0,0,0,0
2021-06-05 08:36:34.816535552,0.04022476829689899,-0.422577814620202,9.932108021747474,0.0014822385795591837,0.0005055203610938776,0.0007847182984959183,,,,,-42.5537442012,-29.371157226799998,-53.7432254028,0,0,1,0,0,0,0
2021-06-05 08:36:35.066535552,0.038119649044505044,-0.42504588432121215,9.934310026858586,0.0009833039063180003,0.000879232173887,0.001258651868046,,,,,-42.5537086492,-29.597408751599996,-53.492983703600004,0,0,1,0,0,0,0
2021-06-05 08:36:35.316535552,0.038627785263727274,-0.423110146719192,9.937649129646465,0.0011887475800040816,0.0010055419881857142,0.001339090128008163,,,,,-42.5289527896,-29.500503539200004,-53.7411123656,0,0,1,0,0,0,0
2021-06-05 08:36:35.566535552,0.03664044032342857,-0.42369827324489795,9.929025465132653,0.001175051343093,0.000953800621196,0.0009497254458240001,,,,,-42.4246478272,-29.4369857784,-53.541153258799994,0,0,1,0,0,0,0
2021-06-05 08:36:35.816535552,0.04141040763509091,-0.42228745481111113,9.930293352939394,0.0009604768318581634,0.001038152097279592,0.0007847182914285714,,,,,-42.615549774399994,-29.1832208248,-53.734555969599995,0,0,1,0,0,0,0
2021-06-05 08:36:36.066535552,0.033836824725868686,-0.42315853785959595,9.934576140606062,0.0012283145286700002,0.0010070637537889999,0.00101364126668,,,,,-42.6217892448,-29.170596007599997,-53.6729531864,0,0,1,0,0,0,0
